"individualAdultID","lightWavelength","behaviorType","day","Value"
"8","520nm","Time_In_Center_Zone",8,77.53
"8","520nm","Time_In_Center_Zone",9,38.17
"8","520nm","Time_In_Center_Zone",10,29.34
"9","520nm","Time_In_Center_Zone",1,155.73
"9","520nm","Time_In_Center_Zone",2,98.47
"9","520nm","Time_In_Center_Zone",3,91.54
"9","520nm","Time_In_Center_Zone",4,112.29
"9","520nm","Time_In_Center_Zone",5,141.53
"9","520nm","Time_In_Center_Zone",6,84.99
"9","520nm","Time_In_Center_Zone",7,112.02
"9","520nm","Time_In_Center_Zone",8,66.19
"9","520nm","Time_In_Center_Zone",9,67.54
"9","520nm","Time_In_Center_Zone",10,46.25
"10","520nm","Time_In_Center_Zone",1,145.59
"10","520nm","Time_In_Center_Zone",2,120.52
"10","520nm","Time_In_Center_Zone",3,91.74
"10","520nm","Time_In_Center_Zone",4,140.74
"10","520nm","Time_In_Center_Zone",5,155.36
"10","520nm","Time_In_Center_Zone",6,138.91
"10","520nm","Time_In_Center_Zone",7,117.23
"10","520nm","Time_In_Center_Zone",8,69.99
"10","520nm","Time_In_Center_Zone",9,78.96
"10","520nm","Time_In_Center_Zone",10,43.48
"11","520nm","Time_In_Center_Zone",1,130.25
"11","520nm","Time_In_Center_Zone",2,154.55
"11","520nm","Time_In_Center_Zone",3,119.09
"11","520nm","Time_In_Center_Zone",4,99.58
"11","520nm","Time_In_Center_Zone",5,126.03
"11","520nm","Time_In_Center_Zone",6,108.37
"11","520nm","Time_In_Center_Zone",7,120.32
"11","520nm","Time_In_Center_Zone",8,55.87
"11","520nm","Time_In_Center_Zone",9,78.61
"11","520nm","Time_In_Center_Zone",10,43.91
"12","520nm","Time_In_Center_Zone",1,125.6
"12","520nm","Time_In_Center_Zone",2,152.79
"12","520nm","Time_In_Center_Zone",3,96.2
"12","520nm","Time_In_Center_Zone",4,95.56
"12","520nm","Time_In_Center_Zone",5,118.65
"12","520nm","Time_In_Center_Zone",6,85.87
"12","520nm","Time_In_Center_Zone",7,91.99
"12","520nm","Time_In_Center_Zone",8,97.97
"12","520nm","Time_In_Center_Zone",9,76.21
"12","520nm","Time_In_Center_Zone",10,25.63
"13","520nm","Time_In_Center_Zone",1,79.35
"13","520nm","Time_In_Center_Zone",2,160.77
"13","520nm","Time_In_Center_Zone",3,110.74
"13","520nm","Time_In_Center_Zone",4,123.62
"13","520nm","Time_In_Center_Zone",5,112.23
"13","520nm","Time_In_Center_Zone",6,82.77
"13","520nm","Time_In_Center_Zone",7,153.32
"13","520nm","Time_In_Center_Zone",8,133.75
"13","520nm","Time_In_Center_Zone",9,60.65
"13","520nm","Time_In_Center_Zone",10,47.75
"14","520nm","Time_In_Center_Zone",1,142.39
"14","520nm","Time_In_Center_Zone",2,122.04
"14","520nm","Time_In_Center_Zone",3,126.86
"14","520nm","Time_In_Center_Zone",4,133.42
"14","520nm","Time_In_Center_Zone",5,89.53
"14","520nm","Time_In_Center_Zone",6,114.86
"14","520nm","Time_In_Center_Zone",7,154.64
"14","520nm","Time_In_Center_Zone",8,48.51
"14","520nm","Time_In_Center_Zone",9,41.52
"14","520nm","Time_In_Center_Zone",10,33.55
"15","520nm","Time_In_Center_Zone",1,141.32
"15","520nm","Time_In_Center_Zone",2,91.62
"15","520nm","Time_In_Center_Zone",3,141.74
"15","520nm","Time_In_Center_Zone",4,116.52
"15","520nm","Time_In_Center_Zone",5,249.5
"15","520nm","Time_In_Center_Zone",6,68.96
"15","520nm","Time_In_Center_Zone",7,136.99
"15","520nm","Time_In_Center_Zone",8,92.75
"15","520nm","Time_In_Center_Zone",9,71.68
"15","520nm","Time_In_Center_Zone",10,43.48
"1","590nm","Time_In_Thigmotaxis_Zone",1,341.23
"1","590nm","Time_In_Thigmotaxis_Zone",2,351.26
"1","590nm","Time_In_Thigmotaxis_Zone",3,339.56
"1","590nm","Time_In_Thigmotaxis_Zone",4,397.2
"1","590nm","Time_In_Thigmotaxis_Zone",5,318.84
"1","590nm","Time_In_Thigmotaxis_Zone",6,317.96
"1","590nm","Time_In_Thigmotaxis_Zone",7,305.12
"1","590nm","Time_In_Thigmotaxis_Zone",8,500.12
"1","590nm","Time_In_Thigmotaxis_Zone",9,500.12
"1","590nm","Time_In_Thigmotaxis_Zone",10,501.23
"2","590nm","Time_In_Thigmotaxis_Zone",1,342.56
"2","590nm","Time_In_Thigmotaxis_Zone",2,356.15
"2","590nm","Time_In_Thigmotaxis_Zone",3,354.16
"2","590nm","Time_In_Thigmotaxis_Zone",4,352.15
"2","590nm","Time_In_Thigmotaxis_Zone",5,340.15
"2","590nm","Time_In_Thigmotaxis_Zone",6,368.28
"2","590nm","Time_In_Thigmotaxis_Zone",7,320.21
"2","590nm","Time_In_Thigmotaxis_Zone",8,502.1
"2","590nm","Time_In_Thigmotaxis_Zone",9,532.01
"2","590nm","Time_In_Thigmotaxis_Zone",10,501.24
"3","590nm","Time_In_Thigmotaxis_Zone",1,325.15
"3","590nm","Time_In_Thigmotaxis_Zone",2,324.5
"3","590nm","Time_In_Thigmotaxis_Zone",3,365.14
"3","590nm","Time_In_Thigmotaxis_Zone",4,352.2
"3","590nm","Time_In_Thigmotaxis_Zone",5,406.56
"3","590nm","Time_In_Thigmotaxis_Zone",6,379.14
"3","590nm","Time_In_Thigmotaxis_Zone",7,321.01
"3","590nm","Time_In_Thigmotaxis_Zone",8,523.01
"3","590nm","Time_In_Thigmotaxis_Zone",9,521.04
"3","590nm","Time_In_Thigmotaxis_Zone",10,511.02
"4","590nm","Time_In_Thigmotaxis_Zone",1,326.15
"4","590nm","Time_In_Thigmotaxis_Zone",2,324.51
"4","590nm","Time_In_Thigmotaxis_Zone",3,326.15
"4","590nm","Time_In_Thigmotaxis_Zone",4,333.68
"4","590nm","Time_In_Thigmotaxis_Zone",5,360.04
"4","590nm","Time_In_Thigmotaxis_Zone",6,358.84
"4","590nm","Time_In_Thigmotaxis_Zone",7,333.52
"4","590nm","Time_In_Thigmotaxis_Zone",8,501.23
"4","590nm","Time_In_Thigmotaxis_Zone",9,523.16
"4","590nm","Time_In_Thigmotaxis_Zone",10,501.23
"5","590nm","Time_In_Thigmotaxis_Zone",1,326.15
"5","590nm","Time_In_Thigmotaxis_Zone",2,326.15
"5","590nm","Time_In_Thigmotaxis_Zone",3,352.16
"5","590nm","Time_In_Thigmotaxis_Zone",4,369.88
"5","590nm","Time_In_Thigmotaxis_Zone",5,361.02
"5","590nm","Time_In_Thigmotaxis_Zone",6,356.18
"5","590nm","Time_In_Thigmotaxis_Zone",7,325.21
"5","590nm","Time_In_Thigmotaxis_Zone",8,501.52
"5","590nm","Time_In_Thigmotaxis_Zone",9,521.04
"5","590nm","Time_In_Thigmotaxis_Zone",10,506.12
"6","590nm","Time_In_Thigmotaxis_Zone",1,325.16
"6","590nm","Time_In_Thigmotaxis_Zone",2,328.48
"6","590nm","Time_In_Thigmotaxis_Zone",3,342.15
"6","590nm","Time_In_Thigmotaxis_Zone",4,325.15
"6","590nm","Time_In_Thigmotaxis_Zone",5,325.15
"6","590nm","Time_In_Thigmotaxis_Zone",6,350.21
"6","590nm","Time_In_Thigmotaxis_Zone",7,321.56
"6","590nm","Time_In_Thigmotaxis_Zone",8,514.23
"6","590nm","Time_In_Thigmotaxis_Zone",9,532.62
"6","590nm","Time_In_Thigmotaxis_Zone",10,501.42
"7","590nm","Time_In_Thigmotaxis_Zone",1,324.15
"7","590nm","Time_In_Thigmotaxis_Zone",2,358.49
"7","590nm","Time_In_Thigmotaxis_Zone",3,351.26
"7","590nm","Time_In_Thigmotaxis_Zone",4,325.15
"7","590nm","Time_In_Thigmotaxis_Zone",5,365.45
"7","590nm","Time_In_Thigmotaxis_Zone",6,325.03
"7","590nm","Time_In_Thigmotaxis_Zone",7,351.26
"7","590nm","Time_In_Thigmotaxis_Zone",8,530.12
"7","590nm","Time_In_Thigmotaxis_Zone",9,521.41
"7","590nm","Time_In_Thigmotaxis_Zone",10,530.14
"8","590nm","Time_In_Thigmotaxis_Zone",1,328.15
"8","590nm","Time_In_Thigmotaxis_Zone",2,364.48
"8","590nm","Time_In_Thigmotaxis_Zone",3,341.15
"8","590nm","Time_In_Thigmotaxis_Zone",4,365.15
"8","590nm","Time_In_Thigmotaxis_Zone",5,355.13
"8","590nm","Time_In_Thigmotaxis_Zone",6,310.23
"8","590nm","Time_In_Thigmotaxis_Zone",7,342.12
"8","590nm","Time_In_Thigmotaxis_Zone",8,521.46
"8","590nm","Time_In_Thigmotaxis_Zone",9,523.86
"8","590nm","Time_In_Thigmotaxis_Zone",10,521.45
"9","590nm","Time_In_Thigmotaxis_Zone",1,324.49
"9","590nm","Time_In_Thigmotaxis_Zone",2,352.14
"9","590nm","Time_In_Thigmotaxis_Zone",3,324.15
"9","590nm","Time_In_Thigmotaxis_Zone",4,325.14
"9","590nm","Time_In_Thigmotaxis_Zone",5,302.12
"9","590nm","Time_In_Thigmotaxis_Zone",6,312.1
"9","590nm","Time_In_Thigmotaxis_Zone",7,352.12
"9","590nm","Time_In_Thigmotaxis_Zone",8,523.15
"9","590nm","Time_In_Thigmotaxis_Zone",9,521.04
"9","590nm","Time_In_Thigmotaxis_Zone",10,532.6
"10","590nm","Time_In_Thigmotaxis_Zone",1,358.48
"10","590nm","Time_In_Thigmotaxis_Zone",2,352.16
"10","590nm","Time_In_Thigmotaxis_Zone",3,325.16
"10","590nm","Time_In_Thigmotaxis_Zone",4,326.15
"10","590nm","Time_In_Thigmotaxis_Zone",5,350.12
"10","590nm","Time_In_Thigmotaxis_Zone",6,320.1
"10","590nm","Time_In_Thigmotaxis_Zone",7,364.15
"10","590nm","Time_In_Thigmotaxis_Zone",8,521.24
"10","590nm","Time_In_Thigmotaxis_Zone",9,502.12
"10","590nm","Time_In_Thigmotaxis_Zone",10,521.3
"11","590nm","Time_In_Thigmotaxis_Zone",1,355.12
"11","590nm","Time_In_Thigmotaxis_Zone",2,341.26
"11","590nm","Time_In_Thigmotaxis_Zone",3,328.47
"11","590nm","Time_In_Thigmotaxis_Zone",4,395.45
"11","590nm","Time_In_Thigmotaxis_Zone",5,305.15
"11","590nm","Time_In_Thigmotaxis_Zone",6,325.16
"11","590nm","Time_In_Thigmotaxis_Zone",7,325.14
"11","590nm","Time_In_Thigmotaxis_Zone",8,521.41
"11","590nm","Time_In_Thigmotaxis_Zone",9,503.12
"11","590nm","Time_In_Thigmotaxis_Zone",10,542.12
"12","590nm","Time_In_Thigmotaxis_Zone",1,351.26
"12","590nm","Time_In_Thigmotaxis_Zone",2,352.1
"12","590nm","Time_In_Thigmotaxis_Zone",3,359.14
"12","590nm","Time_In_Thigmotaxis_Zone",4,328.45
"12","590nm","Time_In_Thigmotaxis_Zone",5,364.15
"12","590nm","Time_In_Thigmotaxis_Zone",6,320.12
"12","590nm","Time_In_Thigmotaxis_Zone",7,336.52
"12","590nm","Time_In_Thigmotaxis_Zone",8,523.42
"12","590nm","Time_In_Thigmotaxis_Zone",9,520.23
"12","590nm","Time_In_Thigmotaxis_Zone",10,541.2
"13","590nm","Time_In_Thigmotaxis_Zone",1,312.1
"13","590nm","Time_In_Thigmotaxis_Zone",2,326.15
"13","590nm","Time_In_Thigmotaxis_Zone",3,365.46
"13","590nm","Time_In_Thigmotaxis_Zone",4,365.14
"13","590nm","Time_In_Thigmotaxis_Zone",5,354.12
"13","590nm","Time_In_Thigmotaxis_Zone",6,302.12
"13","590nm","Time_In_Thigmotaxis_Zone",7,314.25
"13","590nm","Time_In_Thigmotaxis_Zone",8,521.23
"13","590nm","Time_In_Thigmotaxis_Zone",9,512.03
"13","590nm","Time_In_Thigmotaxis_Zone",10,523.12
"14","590nm","Time_In_Thigmotaxis_Zone",1,321.1
"14","590nm","Time_In_Thigmotaxis_Zone",2,324.87
"14","590nm","Time_In_Thigmotaxis_Zone",3,325.15
"14","590nm","Time_In_Thigmotaxis_Zone",4,345.13
"14","590nm","Time_In_Thigmotaxis_Zone",5,365.41
"14","590nm","Time_In_Thigmotaxis_Zone",6,300.12
"14","590nm","Time_In_Thigmotaxis_Zone",7,325.14
"14","590nm","Time_In_Thigmotaxis_Zone",8,500.12
"14","590nm","Time_In_Thigmotaxis_Zone",9,528.49
"14","590nm","Time_In_Thigmotaxis_Zone",10,521.03
"15","590nm","Time_In_Thigmotaxis_Zone",1,352.06
"15","590nm","Time_In_Thigmotaxis_Zone",2,328.74
"15","590nm","Time_In_Thigmotaxis_Zone",3,326.51
"15","590nm","Time_In_Thigmotaxis_Zone",4,315.63
"15","590nm","Time_In_Thigmotaxis_Zone",5,394.22
"15","590nm","Time_In_Thigmotaxis_Zone",6,305.12
"15","590nm","Time_In_Thigmotaxis_Zone",7,352.12
"15","590nm","Time_In_Thigmotaxis_Zone",8,502.32
"15","590nm","Time_In_Thigmotaxis_Zone",9,538.16
"15","590nm","Time_In_Thigmotaxis_Zone",10,522.12
"1","590nm","Time_In_Transition_Zone",1,151.72
"1","590nm","Time_In_Transition_Zone",2,120.56
"1","590nm","Time_In_Transition_Zone",3,116.32
"1","590nm","Time_In_Transition_Zone",4,153.23
"1","590nm","Time_In_Transition_Zone",5,175.72
"1","590nm","Time_In_Transition_Zone",6,105.23
"1","590nm","Time_In_Transition_Zone",7,155.26
"1","590nm","Time_In_Transition_Zone",8,39.66
"1","590nm","Time_In_Transition_Zone",9,35.66
"1","590nm","Time_In_Transition_Zone",10,32.66
"2","590nm","Time_In_Transition_Zone",1,141.12
"2","590nm","Time_In_Transition_Zone",2,152.01
"2","590nm","Time_In_Transition_Zone",3,115.42
"2","590nm","Time_In_Transition_Zone",4,163.12
"2","590nm","Time_In_Transition_Zone",5,130.25
"2","590nm","Time_In_Transition_Zone",6,117.24
"2","590nm","Time_In_Transition_Zone",7,135.12
"2","590nm","Time_In_Transition_Zone",8,35.22
"2","590nm","Time_In_Transition_Zone",9,32.44
"2","590nm","Time_In_Transition_Zone",10,36.15
"3","590nm","Time_In_Transition_Zone",1,140.23
"3","590nm","Time_In_Transition_Zone",2,142.15
"3","590nm","Time_In_Transition_Zone",3,124.2
"3","590nm","Time_In_Transition_Zone",4,124.15
"3","590nm","Time_In_Transition_Zone",5,163.12
"3","590nm","Time_In_Transition_Zone",6,118.56
"3","590nm","Time_In_Transition_Zone",7,123.36
"3","590nm","Time_In_Transition_Zone",8,34.22
"3","590nm","Time_In_Transition_Zone",9,32.15
"3","590nm","Time_In_Transition_Zone",10,48.52
"4","590nm","Time_In_Transition_Zone",1,125.14
"4","590nm","Time_In_Transition_Zone",2,144.12
"4","590nm","Time_In_Transition_Zone",3,159.23
"4","590nm","Time_In_Transition_Zone",4,121.03
"4","590nm","Time_In_Transition_Zone",5,114.2
"4","590nm","Time_In_Transition_Zone",6,154.23
"4","590nm","Time_In_Transition_Zone",7,154.23
"4","590nm","Time_In_Transition_Zone",8,40.23
"4","590nm","Time_In_Transition_Zone",9,32.55
"4","590nm","Time_In_Transition_Zone",10,42.15
"5","590nm","Time_In_Transition_Zone",1,152.14
"5","590nm","Time_In_Transition_Zone",2,133.25
"5","590nm","Time_In_Transition_Zone",3,124.23
"5","590nm","Time_In_Transition_Zone",4,125.1
"5","590nm","Time_In_Transition_Zone",5,120.32
"5","590nm","Time_In_Transition_Zone",6,115.23
"5","590nm","Time_In_Transition_Zone",7,134.84
"5","590nm","Time_In_Transition_Zone",8,40.18
"5","590nm","Time_In_Transition_Zone",9,31.56
"5","590nm","Time_In_Transition_Zone",10,41.32
"6","590nm","Time_In_Transition_Zone",1,123.12
"6","590nm","Time_In_Transition_Zone",2,163.21
"6","590nm","Time_In_Transition_Zone",3,151.45
"6","590nm","Time_In_Transition_Zone",4,123.02
"6","590nm","Time_In_Transition_Zone",5,125.14
"6","590nm","Time_In_Transition_Zone",6,106.12
"6","590nm","Time_In_Transition_Zone",7,125.42
"6","590nm","Time_In_Transition_Zone",8,40.23
"6","590nm","Time_In_Transition_Zone",9,30.21
"6","590nm","Time_In_Transition_Zone",10,35.16
"7","590nm","Time_In_Transition_Zone",1,126.32
"7","590nm","Time_In_Transition_Zone",2,152.14
"7","590nm","Time_In_Transition_Zone",3,150.23
"7","590nm","Time_In_Transition_Zone",4,124.15
"7","590nm","Time_In_Transition_Zone",5,125.41
"7","590nm","Time_In_Transition_Zone",6,105.12
"7","590nm","Time_In_Transition_Zone",7,126.56
"7","590nm","Time_In_Transition_Zone",8,36.15
"7","590nm","Time_In_Transition_Zone",9,31.42
"7","590nm","Time_In_Transition_Zone",10,41.23
"8","590nm","Time_In_Transition_Zone",1,124.12
"8","590nm","Time_In_Transition_Zone",2,142.13
"8","590nm","Time_In_Transition_Zone",3,150.21
"8","590nm","Time_In_Transition_Zone",4,135.12
"8","590nm","Time_In_Transition_Zone",5,110.23
"8","590nm","Time_In_Transition_Zone",6,112.12
"8","590nm","Time_In_Transition_Zone",7,123.45
"8","590nm","Time_In_Transition_Zone",8,40.12
"8","590nm","Time_In_Transition_Zone",9,31.56
"8","590nm","Time_In_Transition_Zone",10,42.16
"9","590nm","Time_In_Transition_Zone",1,123.41
"9","590nm","Time_In_Transition_Zone",2,125.11
"9","590nm","Time_In_Transition_Zone",3,141.23
"9","590nm","Time_In_Transition_Zone",4,153.12
"9","590nm","Time_In_Transition_Zone",5,102.13
"9","590nm","Time_In_Transition_Zone",6,124.33
"9","590nm","Time_In_Transition_Zone",7,112.53
"9","590nm","Time_In_Transition_Zone",8,33.21
"9","590nm","Time_In_Transition_Zone",9,30.21
"9","590nm","Time_In_Transition_Zone",10,45.22
"10","590nm","Time_In_Transition_Zone",1,120.14
"10","590nm","Time_In_Transition_Zone",2,152.11
"10","590nm","Time_In_Transition_Zone",3,132.56
"10","590nm","Time_In_Transition_Zone",4,134.12
"10","590nm","Time_In_Transition_Zone",5,132.12
"10","590nm","Time_In_Transition_Zone",6,124.55
"10","590nm","Time_In_Transition_Zone",7,124.15
"10","590nm","Time_In_Transition_Zone",8,35.15
"10","590nm","Time_In_Transition_Zone",9,30.14
"10","590nm","Time_In_Transition_Zone",10,36.55
"11","590nm","Time_In_Transition_Zone",1,106.23
"11","590nm","Time_In_Transition_Zone",2,141.02
"11","590nm","Time_In_Transition_Zone",3,132.12
"11","590nm","Time_In_Transition_Zone",4,153.12
"11","590nm","Time_In_Transition_Zone",5,115.42
"11","590nm","Time_In_Transition_Zone",6,125.36
"11","590nm","Time_In_Transition_Zone",7,115.56
"11","590nm","Time_In_Transition_Zone",8,42.13
"11","590nm","Time_In_Transition_Zone",9,48.15
"11","590nm","Time_In_Transition_Zone",10,35.11
"12","590nm","Time_In_Transition_Zone",1,105.42
"12","590nm","Time_In_Transition_Zone",2,130.12
"12","590nm","Time_In_Transition_Zone",3,120.12
"12","590nm","Time_In_Transition_Zone",4,135.23
"12","590nm","Time_In_Transition_Zone",5,135.63
"12","590nm","Time_In_Transition_Zone",6,124.55
"12","590nm","Time_In_Transition_Zone",7,124.15
"12","590nm","Time_In_Transition_Zone",8,44.13
"12","590nm","Time_In_Transition_Zone",9,40.32
"12","590nm","Time_In_Transition_Zone",10,39.55
"13","590nm","Time_In_Transition_Zone",1,163.12
"13","590nm","Time_In_Transition_Zone",2,120.13
"13","590nm","Time_In_Transition_Zone",3,124.56
"13","590nm","Time_In_Transition_Zone",4,165.24
"13","590nm","Time_In_Transition_Zone",5,124.15
"13","590nm","Time_In_Transition_Zone",6,120.56
"13","590nm","Time_In_Transition_Zone",7,115.12
"13","590nm","Time_In_Transition_Zone",8,42.15
"13","590nm","Time_In_Transition_Zone",9,41.22
"13","590nm","Time_In_Transition_Zone",10,36.41
"14","590nm","Time_In_Transition_Zone",1,150.32
"14","590nm","Time_In_Transition_Zone",2,110.2
"14","590nm","Time_In_Transition_Zone",3,121.43
"14","590nm","Time_In_Transition_Zone",4,155.12
"14","590nm","Time_In_Transition_Zone",5,122.12
"14","590nm","Time_In_Transition_Zone",6,125.49
"14","590nm","Time_In_Transition_Zone",7,113.12
"14","590nm","Time_In_Transition_Zone",8,40.12
"14","590nm","Time_In_Transition_Zone",9,41.23
"14","590nm","Time_In_Transition_Zone",10,35.26
"15","590nm","Time_In_Transition_Zone",1,120.32
"15","590nm","Time_In_Transition_Zone",2,101.2
"15","590nm","Time_In_Transition_Zone",3,123.15
"15","590nm","Time_In_Transition_Zone",4,150.23
"15","590nm","Time_In_Transition_Zone",5,132.12
"15","590nm","Time_In_Transition_Zone",6,102.13
"15","590nm","Time_In_Transition_Zone",7,126.45
"15","590nm","Time_In_Transition_Zone",8,42.13
"15","590nm","Time_In_Transition_Zone",9,42.15
"15","590nm","Time_In_Transition_Zone",10,36.22
"1","590nm","Time_In_Center_Zone",1,107.05
"1","590nm","Time_In_Center_Zone",2,128.18
"1","590nm","Time_In_Center_Zone",3,144.12
"1","590nm","Time_In_Center_Zone",4,49.57
"1","590nm","Time_In_Center_Zone",5,105.44
"1","590nm","Time_In_Center_Zone",6,176.81
"1","590nm","Time_In_Center_Zone",7,139.62
"1","590nm","Time_In_Center_Zone",8,60.22
"1","590nm","Time_In_Center_Zone",9,64.22
"1","590nm","Time_In_Center_Zone",10,66.11
"2","590nm","Time_In_Center_Zone",1,116.32
"2","590nm","Time_In_Center_Zone",2,91.84
"2","590nm","Time_In_Center_Zone",3,130.42
"2","590nm","Time_In_Center_Zone",4,84.73
"2","590nm","Time_In_Center_Zone",5,129.6
"2","590nm","Time_In_Center_Zone",6,114.48
"2","590nm","Time_In_Center_Zone",7,144.67
"2","590nm","Time_In_Center_Zone",8,62.68
"2","590nm","Time_In_Center_Zone",9,35.55
"2","590nm","Time_In_Center_Zone",10,62.61
"3","590nm","Time_In_Center_Zone",1,134.62
"3","590nm","Time_In_Center_Zone",2,133.35
"3","590nm","Time_In_Center_Zone",3,110.66
"3","590nm","Time_In_Center_Zone",4,123.65
"3","590nm","Time_In_Center_Zone",5,30.32
"3","590nm","Time_In_Center_Zone",6,102.3
"3","590nm","Time_In_Center_Zone",7,155.63
"3","590nm","Time_In_Center_Zone",8,42.77
"3","590nm","Time_In_Center_Zone",9,46.81
"3","590nm","Time_In_Center_Zone",10,40.46
"4","590nm","Time_In_Center_Zone",1,148.71
"4","590nm","Time_In_Center_Zone",2,131.37
"4","590nm","Time_In_Center_Zone",3,114.62
"4","590nm","Time_In_Center_Zone",4,145.29
"4","590nm","Time_In_Center_Zone",5,125.76
"4","590nm","Time_In_Center_Zone",6,86.93
"4","590nm","Time_In_Center_Zone",7,112.25
"4","590nm","Time_In_Center_Zone",8,58.54
"4","590nm","Time_In_Center_Zone",9,44.29
"4","590nm","Time_In_Center_Zone",10,56.62
"5","590nm","Time_In_Center_Zone",1,121.71
"5","590nm","Time_In_Center_Zone",2,140.6
"5","590nm","Time_In_Center_Zone",3,123.61
"5","590nm","Time_In_Center_Zone",4,105.02
"5","590nm","Time_In_Center_Zone",5,118.66
"5","590nm","Time_In_Center_Zone",6,128.59
"5","590nm","Time_In_Center_Zone",7,139.95
"5","590nm","Time_In_Center_Zone",8,58.3
"5","590nm","Time_In_Center_Zone",9,47.4
"5","590nm","Time_In_Center_Zone",10,52.56
"6","590nm","Time_In_Center_Zone",1,151.72
"6","590nm","Time_In_Center_Zone",2,108.31
"6","590nm","Time_In_Center_Zone",3,106.4
"6","590nm","Time_In_Center_Zone",4,151.83
"6","590nm","Time_In_Center_Zone",5,149.71
"6","590nm","Time_In_Center_Zone",6,143.67
"6","590nm","Time_In_Center_Zone",7,153.02
"6","590nm","Time_In_Center_Zone",8,45.54
"6","590nm","Time_In_Center_Zone",9,37.17
"6","590nm","Time_In_Center_Zone",10,63.42
"7","590nm","Time_In_Center_Zone",1,149.53
"7","590nm","Time_In_Center_Zone",2,89.37
"7","590nm","Time_In_Center_Zone",3,98.51
"7","590nm","Time_In_Center_Zone",4,150.7
"7","590nm","Time_In_Center_Zone",5,109.14
"7","590nm","Time_In_Center_Zone",6,169.85
"7","590nm","Time_In_Center_Zone",7,122.18
"7","590nm","Time_In_Center_Zone",8,33.73
"7","590nm","Time_In_Center_Zone",9,47.17
"7","590nm","Time_In_Center_Zone",10,28.63
"8","590nm","Time_In_Center_Zone",1,147.73
"8","590nm","Time_In_Center_Zone",2,93.39
"8","590nm","Time_In_Center_Zone",3,108.64
"8","590nm","Time_In_Center_Zone",4,99.73
"8","590nm","Time_In_Center_Zone",5,134.64
"8","590nm","Time_In_Center_Zone",6,177.65
"8","590nm","Time_In_Center_Zone",7,134.43
"8","590nm","Time_In_Center_Zone",8,38.42
"8","590nm","Time_In_Center_Zone",9,44.58
"8","590nm","Time_In_Center_Zone",10,36.39
"9","590nm","Time_In_Center_Zone",1,152.1
"9","590nm","Time_In_Center_Zone",2,122.75
"9","590nm","Time_In_Center_Zone",3,134.62
"9","590nm","Time_In_Center_Zone",4,121.74
"9","590nm","Time_In_Center_Zone",5,195.75
"9","590nm","Time_In_Center_Zone",6,163.57
"9","590nm","Time_In_Center_Zone",7,135.35
"9","590nm","Time_In_Center_Zone",8,43.64
"9","590nm","Time_In_Center_Zone",9,48.75
"9","590nm","Time_In_Center_Zone",10,22.18
"10","590nm","Time_In_Center_Zone",1,121.38
