dumyID_EachDay_EachLight,trailID,lightWavelength,behaviorType,day,value
4,500nm_8_1,500nm,Inter_Individual_Distance,8,5.98
4,500nm_9_1,500nm,Inter_Individual_Distance,9,5.29
4,500nm_10_1,500nm,Inter_Individual_Distance,10,5.16
5,500nm_1_1,500nm,Inter_Individual_Distance,1,15.26
5,500nm_2_1,500nm,Inter_Individual_Distance,2,14.28
5,500nm_3_1,500nm,Inter_Individual_Distance,3,5.12
5,500nm_4_1,500nm,Inter_Individual_Distance,4,5.49
5,500nm_5_1,500nm,Inter_Individual_Distance,5,2.03
5,500nm_6_1,500nm,Inter_Individual_Distance,6,5.16
5,500nm_7_1,500nm,Inter_Individual_Distance,7,5.23
5,500nm_8_1,500nm,Inter_Individual_Distance,8,5.26
5,500nm_9_1,500nm,Inter_Individual_Distance,9,5.12
5,500nm_10_1,500nm,Inter_Individual_Distance,10,5.49
6,500nm_1_2,500nm,Inter_Individual_Distance,1,15.89
6,500nm_2_2,500nm,Inter_Individual_Distance,2,19.55
6,500nm_3_2,500nm,Inter_Individual_Distance,3,15.23
6,500nm_4_2,500nm,Inter_Individual_Distance,4,20.13
6,500nm_5_2,500nm,Inter_Individual_Distance,5,5.22
6,500nm_6_2,500nm,Inter_Individual_Distance,6,5.29
6,500nm_7_2,500nm,Inter_Individual_Distance,7,5.19
6,500nm_8_2,500nm,Inter_Individual_Distance,8,5.49
6,500nm_9_2,500nm,Inter_Individual_Distance,9,5.44
6,500nm_10_2,500nm,Inter_Individual_Distance,10,5.69
7,500nm_1_2,500nm,Inter_Individual_Distance,1,16.28
7,500nm_2_2,500nm,Inter_Individual_Distance,2,5.23
7,500nm_3_2,500nm,Inter_Individual_Distance,3,19.65
7,500nm_4_2,500nm,Inter_Individual_Distance,4,5.23
7,500nm_5_2,500nm,Inter_Individual_Distance,5,5.16
7,500nm_6_2,500nm,Inter_Individual_Distance,6,5.23
7,500nm_7_2,500nm,Inter_Individual_Distance,7,5.26
7,500nm_8_2,500nm,Inter_Individual_Distance,8,5.23
7,500nm_9_2,500nm,Inter_Individual_Distance,9,5.68
7,500nm_10_2,500nm,Inter_Individual_Distance,10,5.23
8,500nm_1_2,500nm,Inter_Individual_Distance,1,17.58
8,500nm_2_2,500nm,Inter_Individual_Distance,2,5.86
8,500nm_3_2,500nm,Inter_Individual_Distance,3,5.49
8,500nm_4_2,500nm,Inter_Individual_Distance,4,5.09
8,500nm_5_2,500nm,Inter_Individual_Distance,5,5.23
8,500nm_6_2,500nm,Inter_Individual_Distance,6,5.28
8,500nm_7_2,500nm,Inter_Individual_Distance,7,5.23
8,500nm_8_2,500nm,Inter_Individual_Distance,8,5.86
8,500nm_9_2,500nm,Inter_Individual_Distance,9,5.49
8,500nm_10_2,500nm,Inter_Individual_Distance,10,5.09
9,500nm_1_2,500nm,Inter_Individual_Distance,1,8.12
9,500nm_2_2,500nm,Inter_Individual_Distance,2,13.26
9,500nm_3_2,500nm,Inter_Individual_Distance,3,5.88
9,500nm_4_2,500nm,Inter_Individual_Distance,4,26.53
9,500nm_5_2,500nm,Inter_Individual_Distance,5,5.19
9,500nm_6_2,500nm,Inter_Individual_Distance,6,5.46
9,500nm_7_2,500nm,Inter_Individual_Distance,7,5.26
9,500nm_8_2,500nm,Inter_Individual_Distance,8,5.17
9,500nm_9_2,500nm,Inter_Individual_Distance,9,5.88
9,500nm_10_2,500nm,Inter_Individual_Distance,10,5.11
10,500nm_1_2,500nm,Inter_Individual_Distance,1,8.15
10,500nm_2_2,500nm,Inter_Individual_Distance,2,20.13
10,500nm_3_2,500nm,Inter_Individual_Distance,3,5.62
10,500nm_4_2,500nm,Inter_Individual_Distance,4,19.52
10,500nm_5_2,500nm,Inter_Individual_Distance,5,10.28
10,500nm_6_2,500nm,Inter_Individual_Distance,6,5.16
10,500nm_7_2,500nm,Inter_Individual_Distance,7,5.68
10,500nm_8_2,500nm,Inter_Individual_Distance,8,5.99
10,500nm_9_2,500nm,Inter_Individual_Distance,9,5.62
10,500nm_10_2,500nm,Inter_Individual_Distance,10,5.23
11,500nm_1_3,500nm,Inter_Individual_Distance,1,8.66
11,500nm_2_3,500nm,Inter_Individual_Distance,2,21.35
11,500nm_3_3,500nm,Inter_Individual_Distance,3,5.69
11,500nm_4_3,500nm,Inter_Individual_Distance,4,5.24
11,500nm_5_3,500nm,Inter_Individual_Distance,5,5.02
11,500nm_6_3,500nm,Inter_Individual_Distance,6,5.49
11,500nm_7_3,500nm,Inter_Individual_Distance,7,5.12
11,500nm_8_3,500nm,Inter_Individual_Distance,8,6.01
11,500nm_9_3,500nm,Inter_Individual_Distance,9,5.69
11,500nm_10_3,500nm,Inter_Individual_Distance,10,5.24
12,500nm_1_3,500nm,Inter_Individual_Distance,1,8.67
12,500nm_2_3,500nm,Inter_Individual_Distance,2,6.23
12,500nm_3_3,500nm,Inter_Individual_Distance,3,5.17
12,500nm_4_3,500nm,Inter_Individual_Distance,4,17.56
12,500nm_5_3,500nm,Inter_Individual_Distance,5,2.13
12,500nm_6_3,500nm,Inter_Individual_Distance,6,5.86
12,500nm_7_3,500nm,Inter_Individual_Distance,7,5.24
12,500nm_8_3,500nm,Inter_Individual_Distance,8,6.23
12,500nm_9_3,500nm,Inter_Individual_Distance,9,5.17
12,500nm_10_3,500nm,Inter_Individual_Distance,10,5.19
13,500nm_1_3,500nm,Inter_Individual_Distance,1,9.25
13,500nm_2_3,500nm,Inter_Individual_Distance,2,6.25
13,500nm_3_3,500nm,Inter_Individual_Distance,3,5.26
13,500nm_4_3,500nm,Inter_Individual_Distance,4,5
13,500nm_5_3,500nm,Inter_Individual_Distance,5,5.23
13,500nm_6_3,500nm,Inter_Individual_Distance,6,5.26
13,500nm_7_3,500nm,Inter_Individual_Distance,7,5.23
13,500nm_8_3,500nm,Inter_Individual_Distance,8,6.25
13,500nm_9_3,500nm,Inter_Individual_Distance,9,5.26
13,500nm_10_3,500nm,Inter_Individual_Distance,10,5
14,500nm_1_3,500nm,Inter_Individual_Distance,1,5.02
14,500nm_2_3,500nm,Inter_Individual_Distance,2,6.58
14,500nm_3_3,500nm,Inter_Individual_Distance,3,5.12
14,500nm_4_3,500nm,Inter_Individual_Distance,4,5.16
14,500nm_5_3,500nm,Inter_Individual_Distance,5,5.09
14,500nm_6_3,500nm,Inter_Individual_Distance,6,5.34
14,500nm_7_3,500nm,Inter_Individual_Distance,7,5.09
14,500nm_8_3,500nm,Inter_Individual_Distance,8,6.58
14,500nm_9_3,500nm,Inter_Individual_Distance,9,5.12
14,500nm_10_3,500nm,Inter_Individual_Distance,10,5.16
15,500nm_1_3,500nm,Inter_Individual_Distance,1,5.17
15,500nm_2_3,500nm,Inter_Individual_Distance,2,6.15
15,500nm_3_3,500nm,Inter_Individual_Distance,3,5.12
15,500nm_4_3,500nm,Inter_Individual_Distance,4,5.19
15,500nm_5_3,500nm,Inter_Individual_Distance,5,5.12
15,500nm_6_3,500nm,Inter_Individual_Distance,6,5.78
15,500nm_7_3,500nm,Inter_Individual_Distance,7,5.12
15,500nm_8_3,500nm,Inter_Individual_Distance,8,6.15
15,500nm_9_3,500nm,Inter_Individual_Distance,9,5.12
15,500nm_10_3,500nm,Inter_Individual_Distance,10,5.19
1,520nm_1_1,520nm,Inter_Individual_Distance,1,8.16
1,520nm_2_1,520nm,Inter_Individual_Distance,2,17.56
1,520nm_3_1,520nm,Inter_Individual_Distance,3,13.26
1,520nm_4_1,520nm,Inter_Individual_Distance,4,20.1
1,520nm_5_1,520nm,Inter_Individual_Distance,5,15.02
1,520nm_6_1,520nm,Inter_Individual_Distance,6,12.21
1,520nm_7_1,520nm,Inter_Individual_Distance,7,5.02
1,520nm_8_1,520nm,Inter_Individual_Distance,8,5.02
1,520nm_9_1,520nm,Inter_Individual_Distance,9,5.26
1,520nm_10_1,520nm,Inter_Individual_Distance,10,3.26
2,520nm_1_1,520nm,Inter_Individual_Distance,1,12.35
2,520nm_2_1,520nm,Inter_Individual_Distance,2,18.56
2,520nm_3_1,520nm,Inter_Individual_Distance,3,11.25
2,520nm_4_1,520nm,Inter_Individual_Distance,4,20.16
2,520nm_5_1,520nm,Inter_Individual_Distance,5,15.03
2,520nm_6_1,520nm,Inter_Individual_Distance,6,13.56
2,520nm_7_1,520nm,Inter_Individual_Distance,7,3.26
2,520nm_8_1,520nm,Inter_Individual_Distance,8,5.33
2,520nm_9_1,520nm,Inter_Individual_Distance,9,5.03
2,520nm_10_1,520nm,Inter_Individual_Distance,10,3.5
3,520nm_1_1,520nm,Inter_Individual_Distance,1,13.56
3,520nm_2_1,520nm,Inter_Individual_Distance,2,10.23
3,520nm_3_1,520nm,Inter_Individual_Distance,3,10.23
3,520nm_4_1,520nm,Inter_Individual_Distance,4,21.32
3,520nm_5_1,520nm,Inter_Individual_Distance,5,14.22
3,520nm_6_1,520nm,Inter_Individual_Distance,6,15.23
3,520nm_7_1,520nm,Inter_Individual_Distance,7,3.15
3,520nm_8_1,520nm,Inter_Individual_Distance,8,5.12
3,520nm_9_1,520nm,Inter_Individual_Distance,9,5.14
3,520nm_10_1,520nm,Inter_Individual_Distance,10,3.2
4,520nm_1_1,520nm,Inter_Individual_Distance,1,8.23
4,520nm_2_1,520nm,Inter_Individual_Distance,2,11.25
4,520nm_3_1,520nm,Inter_Individual_Distance,3,15.68
4,520nm_4_1,520nm,Inter_Individual_Distance,4,22.32
4,520nm_5_1,520nm,Inter_Individual_Distance,5,11.02
4,520nm_6_1,520nm,Inter_Individual_Distance,6,14.23
4,520nm_7_1,520nm,Inter_Individual_Distance,7,3
4,520nm_8_1,520nm,Inter_Individual_Distance,8,5.16
4,520nm_9_1,520nm,Inter_Individual_Distance,9,5.26
4,520nm_10_1,520nm,Inter_Individual_Distance,10,3.21
5,520nm_1_1,520nm,Inter_Individual_Distance,1,8
5,520nm_2_1,520nm,Inter_Individual_Distance,2,5.26
5,520nm_3_1,520nm,Inter_Individual_Distance,3,15.99
5,520nm_4_1,520nm,Inter_Individual_Distance,4,21.53
5,520nm_5_1,520nm,Inter_Individual_Distance,5,15.02
5,520nm_6_1,520nm,Inter_Individual_Distance,6,14.99
5,520nm_7_1,520nm,Inter_Individual_Distance,7,5.26
5,520nm_8_1,520nm,Inter_Individual_Distance,8,5.23
5,520nm_9_1,520nm,Inter_Individual_Distance,9,5.26
5,520nm_10_1,520nm,Inter_Individual_Distance,10,5.02
6,520nm_1_2,520nm,Inter_Individual_Distance,1,15.99
6,520nm_2_2,520nm,Inter_Individual_Distance,2,5.03
6,520nm_3_2,520nm,Inter_Individual_Distance,3,16.68
6,520nm_4_2,520nm,Inter_Individual_Distance,4,20.35
6,520nm_5_2,520nm,Inter_Individual_Distance,5,16.23
6,520nm_6_2,520nm,Inter_Individual_Distance,6,16.25
6,520nm_7_2,520nm,Inter_Individual_Distance,7,5.19
6,520nm_8_2,520nm,Inter_Individual_Distance,8,0.32
6,520nm_9_2,520nm,Inter_Individual_Distance,9,5.03
6,520nm_10_2,520nm,Inter_Individual_Distance,10,5.12
7,520nm_1_2,520nm,Inter_Individual_Distance,1,12.65
7,520nm_2_2,520nm,Inter_Individual_Distance,2,15.69
7,520nm_3_2,520nm,Inter_Individual_Distance,3,21.44
7,520nm_4_2,520nm,Inter_Individual_Distance,4,15.65
7,520nm_5_2,520nm,Inter_Individual_Distance,5,11.22
7,520nm_6_2,520nm,Inter_Individual_Distance,6,13.25
7,520nm_7_2,520nm,Inter_Individual_Distance,7,8.22
7,520nm_8_2,520nm,Inter_Individual_Distance,8,1.25
7,520nm_9_2,520nm,Inter_Individual_Distance,9,5.21
7,520nm_10_2,520nm,Inter_Individual_Distance,10,8.22
8,520nm_1_2,520nm,Inter_Individual_Distance,1,20.35
8,520nm_2_2,520nm,Inter_Individual_Distance,2,18.44
8,520nm_3_2,520nm,Inter_Individual_Distance,3,20.51
8,520nm_4_2,520nm,Inter_Individual_Distance,4,14.23
8,520nm_5_2,520nm,Inter_Individual_Distance,5,10.2
8,520nm_6_2,520nm,Inter_Individual_Distance,6,15.02
8,520nm_7_2,520nm,Inter_Individual_Distance,7,3.02
8,520nm_8_2,520nm,Inter_Individual_Distance,8,1.25
8,520nm_9_2,520nm,Inter_Individual_Distance,9,5.29
8,520nm_10_2,520nm,Inter_Individual_Distance,10,3.56
9,520nm_1_2,520nm,Inter_Individual_Distance,1,20.69
9,520nm_2_2,520nm,Inter_Individual_Distance,2,20.13
9,520nm_3_2,520nm,Inter_Individual_Distance,3,20.63
9,520nm_4_2,520nm,Inter_Individual_Distance,4,12
9,520nm_5_2,520nm,Inter_Individual_Distance,5,10.26
9,520nm_6_2,520nm,Inter_Individual_Distance,6,18.25
9,520nm_7_2,520nm,Inter_Individual_Distance,7,3.12
9,520nm_8_2,520nm,Inter_Individual_Distance,8,1.36
9,520nm_9_2,520nm,Inter_Individual_Distance,9,4.13
9,520nm_10_2,520nm,Inter_Individual_Distance,10,6.28
10,520nm_1_2,520nm,Inter_Individual_Distance,1,15.86
10,520nm_2_2,520nm,Inter_Individual_Distance,2,21.63
10,520nm_3_2,520nm,Inter_Individual_Distance,3,15.65
10,520nm_4_2,520nm,Inter_Individual_Distance,4,12.31
10,520nm_5_2,520nm,Inter_Individual_Distance,5,11.54
10,520nm_6_2,520nm,Inter_Individual_Distance,6,18.22
10,520nm_7_2,520nm,Inter_Individual_Distance,7,2.15
10,520nm_8_2,520nm,Inter_Individual_Distance,8,1.25
10,520nm_9_2,520nm,Inter_Individual_Distance,9,4.06
10,520nm_10_2,520nm,Inter_Individual_Distance,10,8.15
11,520nm_1_3,520nm,Inter_Individual_Distance,1,14.55
11,520nm_2_3,520nm,Inter_Individual_Distance,2,5.26
11,520nm_3_3,520nm,Inter_Individual_Distance,3,15.32
11,520nm_4_3,520nm,Inter_Individual_Distance,4,12.53
11,520nm_5_3,520nm,Inter_Individual_Distance,5,19.65
11,520nm_6_3,520nm,Inter_Individual_Distance,6,13.25
11,520nm_7_3,520nm,Inter_Individual_Distance,7,10.23
11,520nm_8_3,520nm,Inter_Individual_Distance,8,5.26
11,520nm_9_3,520nm,Inter_Individual_Distance,9,4.12
11,520nm_10_3,520nm,Inter_Individual_Distance,10,8.02
12,520nm_1_3,520nm,Inter_Individual_Distance,1,16.87
12,520nm_2_3,520nm,Inter_Individual_Distance,2,8.23
12,520nm_3_3,520nm,Inter_Individual_Distance,3,12
12,520nm_4_3,520nm,Inter_Individual_Distance,4,14.26
12,520nm_5_3,520nm,Inter_Individual_Distance,5,5.68
12,520nm_6_3,520nm,Inter_Individual_Distance,6,12.03
12,520nm_7_3,520nm,Inter_Individual_Distance,7,2.45
12,520nm_8_3,520nm,Inter_Individual_Distance,8,5.68
12,520nm_9_3,520nm,Inter_Individual_Distance,9,4.03
12,520nm_10_3,520nm,Inter_Individual_Distance,10,8.13
13,520nm_1_3,520nm,Inter_Individual_Distance,1,20.23
13,520nm_2_3,520nm,Inter_Individual_Distance,2,5.26
13,520nm_3_3,520nm,Inter_Individual_Distance,3,8.32
13,520nm_4_3,520nm,Inter_Individual_Distance,4,22.36
13,520nm_5_3,520nm,Inter_Individual_Distance,5,8.23
13,520nm_6_3,520nm,Inter_Individual_Distance,6,13.22
13,520nm_7_3,520nm,Inter_Individual_Distance,7,2.15
13,520nm_8_3,520nm,Inter_Individual_Distance,8,9.12
13,520nm_9_3,520nm,Inter_Individual_Distance,9,4
13,520nm_10_3,520nm,Inter_Individual_Distance,10,8.22
14,520nm_1_3,520nm,Inter_Individual_Distance,1,21.35
14,520nm_2_3,520nm,Inter_Individual_Distance,2,8.16
14,520nm_3_3,520nm,Inter_Individual_Distance,3,26.32
14,520nm_4_3,520nm,Inter_Individual_Distance,4,20.13
14,520nm_5_3,520nm,Inter_Individual_Distance,5,8.17
14,520nm_6_3,520nm,Inter_Individual_Distance,6,13.65
14,520nm_7_3,520nm,Inter_Individual_Distance,7,2.03
14,520nm_8_3,520nm,Inter_Individual_Distance,8,3.12
14,520nm_9_3,520nm,Inter_Individual_Distance,9,3.95
14,520nm_10_3,520nm,Inter_Individual_Distance,10,8.63
15,520nm_1_3,520nm,Inter_Individual_Distance,1,26.35
15,520nm_2_3,520nm,Inter_Individual_Distance,2,19.58
15,520nm_3_3,520nm,Inter_Individual_Distance,3,8.12
15,520nm_4_3,520nm,Inter_Individual_Distance,4,15.96
15,520nm_5_3,520nm,Inter_Individual_Distance,5,7.55
15,520nm_6_3,520nm,Inter_Individual_Distance,6,5.66
15,520nm_7_3,520nm,Inter_Individual_Distance,7,2.11
15,520nm_8_3,520nm,Inter_Individual_Distance,8,3.02
15,520nm_9_3,520nm,Inter_Individual_Distance,9,3.51
15,520nm_10_3,520nm,Inter_Individual_Distance,10,8.95
1,590nm_1_1,590nm,Inter_Individual_Distance,1,17.65
1,590nm_2_1,590nm,Inter_Individual_Distance,2,7.89
1,590nm_3_1,590nm,Inter_Individual_Distance,3,8.66
1,590nm_4_1,590nm,Inter_Individual_Distance,4,9.17
1,590nm_5_1,590nm,Inter_Individual_Distance,5,14.23
1,590nm_6_1,590nm,Inter_Individual_Distance,6,10.23
1,590nm_7_1,590nm,Inter_Individual_Distance,7,3
1,590nm_8_1,590nm,Inter_Individual_Distance,8,3.22
1,590nm_9_1,590nm,Inter_Individual_Distance,9,1.23
1,590nm_10_1,590nm,Inter_Individual_Distance,10,2.32
2,590nm_1_1,590nm,Inter_Individual_Distance,1,25.23
2,590nm_2_1,590nm,Inter_Individual_Distance,2,6.25
2,590nm_3_1,590nm,Inter_Individual_Distance,3,8.69
2,590nm_4_1,590nm,Inter_Individual_Distance,4,8.52
2,590nm_5_1,590nm,Inter_Individual_Distance,5,14.25
2,590nm_6_1,590nm,Inter_Individual_Distance,6,11.22
2,590nm_7_1,590nm,Inter_Individual_Distance,7,3.17
2,590nm_8_1,590nm,Inter_Individual_Distance,8,3.16
2,590nm_9_1,590nm,Inter_Individual_Distance,9,6.32
2,590nm_10_1,590nm,Inter_Individual_Distance,10,1.32
3,590nm_1_1,590nm,Inter_Individual_Distance,1,15.65
3,590nm_2_1,590nm,Inter_Individual_Distance,2,9.99
3,590nm_3_1,590nm,Inter_Individual_Distance,3,6.65
3,590nm_4_1,590nm,Inter_Individual_Distance,4,8.16
3,590nm_5_1,590nm,Inter_Individual_Distance,5,16.23
3,590nm_6_1,590nm,Inter_Individual_Distance,6,10.99
3,590nm_7_1,590nm,Inter_Individual_Distance,7,2.06
3,590nm_8_1,590nm,Inter_Individual_Distance,8,3.25
3,590nm_9_1,590nm,Inter_Individual_Distance,9,2.22
3,590nm_10_1,590nm,Inter_Individual_Distance,10,4.23
4,590nm_1_1,590nm,Inter_Individual_Distance,1,31.26
4,590nm_2_1,590nm,Inter_Individual_Distance,2,5.36
4,590nm_3_1,590nm,Inter_Individual_Distance,3,2.23
4,590nm_4_1,590nm,Inter_Individual_Distance,4,8.25
4,590nm_5_1,590nm,Inter_Individual_Distance,5,10.23
4,590nm_6_1,590nm,Inter_Individual_Distance,6,6.15
4,590nm_7_1,590nm,Inter_Individual_Distance,7,2
4,590nm_8_1,590nm,Inter_Individual_Distance,8,3.06
4,590nm_9_1,590nm,Inter_Individual_Distance,9,0.32
4,590nm_10_1,590nm,Inter_Individual_Distance,10,5.65
5,590nm_1_1,590nm,Inter_Individual_Distance,1,19.65
5,590nm_2_1,590nm,Inter_Individual_Distance,2,7.66
5,590nm_3_1,590nm,Inter_Individual_Distance,3,13.33
5,590nm_4_1,590nm,Inter_Individual_Distance,4,18.63
5,590nm_5_1,590nm,Inter_Individual_Distance,5,10.23
5,590nm_6_1,590nm,Inter_Individual_Distance,6,9.55
5,590nm_7_1,590nm,Inter_Individual_Distance,7,3.12
5,590nm_8_1,590nm,Inter_Individual_Distance,8,3.12
5,590nm_9_1,590nm,Inter_Individual_Distance,9,3.32
5,590nm_10_1,590nm,Inter_Individual_Distance,10,3.55
6,590nm_1_2,590nm,Inter_Individual_Distance,1,9.33
6,590nm_2_2,590nm,Inter_Individual_Distance,2,9.66
6,590nm_3_2,590nm,Inter_Individual_Distance,3,15.66
6,590nm_4_2,590nm,Inter_Individual_Distance,4,19.56
6,590nm_5_2,590nm,Inter_Individual_Distance,5,10.25
6,590nm_6_2,590nm,Inter_Individual_Distance,6,10.33
6,590nm_7_2,590nm,Inter_Individual_Distance,7,3.11
6,590nm_8_2,590nm,Inter_Individual_Distance,8,3.56
6,590nm_9_2,590nm,Inter_Individual_Distance,9,2.32
6,590nm_10_2,590nm,Inter_Individual_Distance,10,5.32
7,590nm_1_2,590nm,Inter_Individual_Distance,1,9.65
7,590nm_2_2,590nm,Inter_Individual_Distance,2,8.68
7,590nm_3_2,590nm,Inter_Individual_Distance,3,15.23
7,590nm_4_2,590nm,Inter_Individual_Distance,4,20.11
7,590nm_5_2,590nm,Inter_Individual_Distance,5,11.23
7,590nm_6_2,590nm,Inter_Individual_Distance,6,3.69
7,590nm_7_2,590nm,Inter_Individual_Distance,7,3.26
7,590nm_8_2,590nm,Inter_Individual_Distance,8,2.63
7,590nm_9_2,590nm,Inter_Individual_Distance,9,0.56
7,590nm_10_2,590nm,Inter_Individual_Distance,10,6.23
8,590nm_1_2,590nm,Inter_Individual_Distance,1,8.69
8,590nm_2_2,590nm,Inter_Individual_Distance,2,6.23
8,590nm_3_2,590nm,Inter_Individual_Distance,3,16.23
8,590nm_4_2,590nm,Inter_Individual_Distance,4,23.53
8,590nm_5_2,590nm,Inter_Individual_Distance,5,16.23
8,590nm_6_2,590nm,Inter_Individual_Distance,6,2.12
8,590nm_7_2,590nm,Inter_Individual_Distance,7,3.05
8,590nm_8_2,590nm,Inter_Individual_Distance,8,2.15
8,590nm_9_2,590nm,Inter_Individual_Distance,9,3.55
8,590nm_10_2,590nm,Inter_Individual_Distance,10,5.69
9,590nm_1_2,590nm,Inter_Individual_Distance,1,8.69
9,590nm_2_2,590nm,Inter_Individual_Distance,2,5.12
9,590nm_3_2,590nm,Inter_Individual_Distance,3,16.66
9,590nm_4_2,590nm,Inter_Individual_Distance,4,16.23
9,590nm_5_2,590nm,Inter_Individual_Distance,5,12.32
9,590nm_6_2,590nm,Inter_Individual_Distance,6,2.03
9,590nm_7_2,590nm,Inter_Individual_Distance,7,2.16
9,590nm_8_2,590nm,Inter_Individual_Distance,8,2.16
9,590nm_9_2,590nm,Inter_Individual_Distance,9,6.65
9,590nm_10_2,590nm,Inter_Individual_Distance,10,2.46
10,590nm_1_2,590nm,Inter_Individual_Distance,1,19.99
10,590nm_2_2,590nm,Inter_Individual_Distance,2,5.03
10,590nm_3_2,590nm,Inter_Individual_Distance,3,20.23
10,590nm_4_2,590nm,Inter_Individual_Distance,4,15.22
10,590nm_5_2,590nm,Inter_Individual_Distance,5,11.26
10,590nm_6_2,590nm,Inter_Individual_Distance,6,3.15
10,590nm_7_2,590nm,Inter_Individual_Distance,7,3.06
10,590nm_8_2,590nm,Inter_Individual_Distance,8,3.26
10,590nm_9_2,590nm,Inter_Individual_Distance,9,1.23
10,590nm_10_2,590nm,Inter_Individual_Distance,10,1.55
11,590nm_1_3,590nm,Inter_Individual_Distance,1,6.68
11,590nm_2_3,590nm,Inter_Individual_Distance,2,5.16
11,590nm_3_3,590nm,Inter_Individual_Distance,3,20.55
11,590nm_4_3,590nm,Inter_Individual_Distance,4,14.35
11,590nm_5_3,590nm,Inter_Individual_Distance,5,10.52
11,590nm_6_3,590nm,Inter_Individual_Distance,6,4.26
11,590nm_7_3,590nm,Inter_Individual_Distance,7,0.23
11,590nm_8_3,590nm,Inter_Individual_Distance,8,3.25
11,590nm_9_3,590nm,Inter_Individual_Distance,9,2.23
11,590nm_10_3,590nm,Inter_Individual_Distance,10,4.65
12,590nm_1_3,590nm,Inter_Individual_Distance,1,5.65
12,590nm_2_3,590nm,Inter_Individual_Distance,2,5
12,590nm_3_3,590nm,Inter_Individual_Distance,3,5.69
12,590nm_4_3,590nm,Inter_Individual_Distance,4,16.23
12,590nm_5_3,590nm,Inter_Individual_Distance,5,8.36
12,590nm_6_3,590nm,Inter_Individual_Distance,6,10.22
12,590nm_7_3,590nm,Inter_Individual_Distance,7,2.13
12,590nm_8_3,590nm,Inter_Individual_Distance,8,3.11
12,590nm_9_3,590nm,Inter_Individual_Distance,9,6.99
12,590nm_10_3,590nm,Inter_Individual_Distance,10,5.23
13,590nm_1_3,590nm,Inter_Individual_Distance,1,6.65
13,590nm_2_3,590nm,Inter_Individual_Distance,2,15.66
13,590nm_3_3,590nm,Inter_Individual_Distance,3,5.26
13,590nm_4_3,590nm,Inter_Individual_Distance,4,18.65
13,590nm_5_3,590nm,Inter_Individual_Distance,5,8.18
13,590nm_6_3,590nm,Inter_Individual_Distance,6,9.15
13,590nm_7_3,590nm,Inter_Individual_Distance,7,3.26
13,590nm_8_3,590nm,Inter_Individual_Distance,8,3.26
13,590nm_9_3,590nm,Inter_Individual_Distance,9,3.65
13,590nm_10_3,590nm,Inter_Individual_Distance,10,2.13
14,590nm_1_3,590nm,Inter_Individual_Distance,1,15.65
14,590nm_2_3,590nm,Inter_Individual_Distance,2,12.5
14,590nm_3_3,590nm,Inter_Individual_Distance,3,16.23
14,590nm_4_3,590nm,Inter_Individual_Distance,4,15.12
14,590nm_5_3,590nm,Inter_Individual_Distance,5,8.02
14,590nm_6_3,590nm,Inter_Individual_Distance,6,6.23
14,590nm_7_3,590nm,Inter_Individual_Distance,7,3.16
14,590nm_8_3,590nm,Inter_Individual_Distance,8,2.56
14,590nm_9_3,590nm,Inter_Individual_Distance,9,6.65
14,590nm_10_3,590nm,Inter_Individual_Distance,10,2.03
15,590nm_1_3,590nm,Inter_Individual_Distance,1,2.33
15,590nm_2_3,590nm,Inter_Individual_Distance,2,12.35
15,590nm_3_3,590nm,Inter_Individual_Distance,3,18.54
15,590nm_4_3,590nm,Inter_Individual_Distance,4,13.26
15,590nm_5_3,590nm,Inter_Individual_Distance,5,8.35
15,590nm_6_3,590nm,Inter_Individual_Distance,6,6.55
15,590nm_7_3,590nm,Inter_Individual_Distance,7,3.29
15,590nm_8_3,590nm,Inter_Individual_Distance,8,2.01
15,590nm_9_3,590nm,Inter_Individual_Distance,9,6.69
15,590nm_10_3,590nm,Inter_Individual_Distance,10,2.03
1,620nm_1_1,620nm,Inter_Individual_Distance,1,4.26
1,620nm_2_1,620nm,Inter_Individual_Distance,2,23.65
1,620nm_3_1,620nm,Inter_Individual_Distance,3,19.32
1,620nm_4_1,620nm,Inter_Individual_Distance,4,9.65
1,620nm_5_1,620nm,Inter_Individual_Distance,5,11.68
1,620nm_6_1,620nm,Inter_Individual_Distance,6,0.23
1,620nm_7_1,620nm,Inter_Individual_Distance,7,6.65
1,620nm_8_1,620nm,Inter_Individual_Distance,8,7.28
1,620nm_9_1,620nm,Inter_Individual_Distance,9,6.36
1,620nm_10_1,620nm,Inter_Individual_Distance,10,0.23
2,620nm_1_1,620nm,Inter_Individual_Distance,1,15.26
2,620nm_2_1,620nm,Inter_Individual_Distance,2,18.55
2,620nm_3_1,620nm,Inter_Individual_Distance,3,6.68
2,620nm_4_1,620nm,Inter_Individual_Distance,4,6.33
2,620nm_5_1,620nm,Inter_Individual_Distance,5,23.26
2,620nm_6_1,620nm,Inter_Individual_Distance,6,4.65
2,620nm_7_1,620nm,Inter_Individual_Distance,7,3.23
2,620nm_8_1,620nm,Inter_Individual_Distance,8,5.35
2,620nm_9_1,620nm,Inter_Individual_Distance,9,5.12
2,620nm_10_1,620nm,Inter_Individual_Distance,10,2.32
