Subject_ID,Replicate,Treatment,Time,Distance_moved
A02.145,02,ALAN,56,16.0241
A02.145,02,ALAN,57,2.71624
A02.145,02,ALAN,58,21.8898
A02.145,02,ALAN,59,26.8947
A02.145,02,ALAN,60,32.9328
A02.146,02,ALAN,1,98.0927
A02.146,02,ALAN,2,36.8444
A02.146,02,ALAN,3,78.6692
A02.146,02,ALAN,4,103.543
A02.146,02,ALAN,5,107.097
A02.146,02,ALAN,6,118.574
A02.146,02,ALAN,7,120.361
A02.146,02,ALAN,8,130.852
A02.146,02,ALAN,9,148.848
A02.146,02,ALAN,10,161.337
A02.146,02,ALAN,11,108.506
A02.146,02,ALAN,12,149.457
A02.146,02,ALAN,13,164.013
A02.146,02,ALAN,14,126.178
A02.146,02,ALAN,15,117.205
A02.146,02,ALAN,16,110.662
A02.146,02,ALAN,17,111.771
A02.146,02,ALAN,18,122.823
A02.146,02,ALAN,19,67.6613
A02.146,02,ALAN,20,72.3072
A02.146,02,ALAN,21,35.2384
A02.146,02,ALAN,22,18.5939
A02.146,02,ALAN,23,7.45526
A02.146,02,ALAN,24,1.69046
A02.146,02,ALAN,25,2.14681
A02.146,02,ALAN,26,1.64812
A02.146,02,ALAN,27,27.6626
A02.146,02,ALAN,28,21.5521
A02.146,02,ALAN,29,24.356
A02.146,02,ALAN,30,40.8242
A02.146,02,ALAN,31,32.608
A02.146,02,ALAN,32,23.9613
A02.146,02,ALAN,33,9.95331
A02.146,02,ALAN,34,9.37591
A02.146,02,ALAN,35,10.5779
A02.146,02,ALAN,36,14.085
A02.146,02,ALAN,37,11.4083
A02.146,02,ALAN,38,17.7786
A02.146,02,ALAN,39,5.93462
A02.146,02,ALAN,40,5.21495
A02.146,02,ALAN,41,8.22436
A02.146,02,ALAN,42,3.27332
A02.146,02,ALAN,43,6.77274
A02.146,02,ALAN,44,8.97571
A02.146,02,ALAN,45,6.51529
A02.146,02,ALAN,46,1.9545
A02.146,02,ALAN,47,2.18091
A02.146,02,ALAN,48,2.9548
A02.146,02,ALAN,49,5.77238
A02.146,02,ALAN,50,1.26942
A02.146,02,ALAN,51,4.19707
A02.146,02,ALAN,52,5.13444
A02.146,02,ALAN,53,12.3284
A02.146,02,ALAN,54,18.4468
A02.146,02,ALAN,55,19.6706
A02.146,02,ALAN,56,10.4334
A02.146,02,ALAN,57,4.9095
A02.146,02,ALAN,58,10.7562
A02.146,02,ALAN,59,41.9167
A02.146,02,ALAN,60,10.3925
A02.147,02,ALAN,1,240.154
A02.147,02,ALAN,2,284.226
A02.147,02,ALAN,3,282.468
A02.147,02,ALAN,4,284.518
A02.147,02,ALAN,5,313.298
A02.147,02,ALAN,6,306.555
A02.147,02,ALAN,7,290.292
A02.147,02,ALAN,8,340.924
A02.147,02,ALAN,9,323.085
A02.147,02,ALAN,10,266.423
A02.147,02,ALAN,11,316.491
A02.147,02,ALAN,12,309.308
A02.147,02,ALAN,13,337.839
A02.147,02,ALAN,14,269.391
A02.147,02,ALAN,15,271.559
A02.147,02,ALAN,16,257.74
A02.147,02,ALAN,17,277.835
A02.147,02,ALAN,18,193.779
A02.147,02,ALAN,19,217.916
A02.147,02,ALAN,20,213.493
A02.147,02,ALAN,21,195.655
A02.147,02,ALAN,22,195.169
A02.147,02,ALAN,23,250.259
A02.147,02,ALAN,24,223.345
A02.147,02,ALAN,25,234.387
A02.147,02,ALAN,26,240.766
A02.147,02,ALAN,27,219.929
A02.147,02,ALAN,28,241.927
A02.147,02,ALAN,29,240.707
A02.147,02,ALAN,30,239.481
A02.147,02,ALAN,31,235.401
A02.147,02,ALAN,32,250.412
A02.147,02,ALAN,33,250.352
A02.147,02,ALAN,34,249.891
A02.147,02,ALAN,35,228.151
A02.147,02,ALAN,36,232.815
A02.147,02,ALAN,37,234.034
A02.147,02,ALAN,38,157.938
A02.147,02,ALAN,39,68.7207
A02.147,02,ALAN,40,45.1263
A02.147,02,ALAN,41,22.421
A02.147,02,ALAN,42,14.7245
A02.147,02,ALAN,43,24.0217
A02.147,02,ALAN,44,27.8324
A02.147,02,ALAN,45,5.86926
A02.147,02,ALAN,46,10.7353
A02.147,02,ALAN,47,12.1172
A02.147,02,ALAN,48,19.0756
A02.147,02,ALAN,49,14.6069
A02.147,02,ALAN,50,1.28083
A02.147,02,ALAN,51,4.30964
A02.147,02,ALAN,52,8.57039
A02.147,02,ALAN,53,8.38672
A02.147,02,ALAN,54,5.70388
A02.147,02,ALAN,55,7.82426
A02.147,02,ALAN,56,14.4594
A02.147,02,ALAN,57,10.245
A02.147,02,ALAN,58,8.25657
A02.147,02,ALAN,59,18.0271
A02.147,02,ALAN,60,101.6
C01.149,01,Control,1,72.727
C01.149,01,Control,2,158.331
C01.149,01,Control,3,233.282
C01.149,01,Control,4,262.162
C01.149,01,Control,5,268.01
C01.149,01,Control,6,290.048
C01.149,01,Control,7,262.479
C01.149,01,Control,8,253.68
C01.149,01,Control,9,239.196
C01.149,01,Control,10,222.18
C01.149,01,Control,11,215.126
C01.149,01,Control,12,275.071
C01.149,01,Control,13,201.181
C01.149,01,Control,14,163.758
C01.149,01,Control,15,127.377
C01.149,01,Control,16,0
C01.149,01,Control,17,1.54251
C01.149,01,Control,18,0.956347
C01.149,01,Control,19,0
C01.149,01,Control,20,1.44633
C01.149,01,Control,21,4.5593
C01.149,01,Control,22,0
C01.149,01,Control,23,0
C01.149,01,Control,24,0
C01.149,01,Control,25,0
C01.149,01,Control,26,7.34232
C01.149,01,Control,27,0
C01.149,01,Control,28,0
C01.149,01,Control,29,0
C01.149,01,Control,30,0
C01.149,01,Control,31,0
C01.149,01,Control,32,0
C01.149,01,Control,33,0
C01.149,01,Control,34,0
C01.149,01,Control,35,0
C01.149,01,Control,36,0
C01.149,01,Control,37,0
C01.149,01,Control,38,0
C01.149,01,Control,39,0
C01.149,01,Control,40,0
C01.149,01,Control,41,0
C01.149,01,Control,42,0
C01.149,01,Control,43,0
C01.149,01,Control,44,0
C01.149,01,Control,45,0
C01.149,01,Control,46,0
C01.149,01,Control,47,0
C01.149,01,Control,48,0
C01.149,01,Control,49,0
C01.149,01,Control,50,0
C01.149,01,Control,51,0
C01.149,01,Control,52,1.61375
C01.149,01,Control,53,0
C01.149,01,Control,54,0
C01.149,01,Control,55,0
C01.149,01,Control,56,0
C01.149,01,Control,57,0
C01.149,01,Control,58,0
C01.149,01,Control,59,0
C01.149,01,Control,60,1.03868
C01.150,01,Control,1,375.462
C01.150,01,Control,2,297.33
C01.150,01,Control,3,290.694
C01.150,01,Control,4,265.681
C01.150,01,Control,5,332.269
C01.150,01,Control,6,289.287
C01.150,01,Control,7,283.147
C01.150,01,Control,8,256.947
C01.150,01,Control,9,81.4901
C01.150,01,Control,10,12.1383
C01.150,01,Control,11,32.2004
C01.150,01,Control,12,21.3076
C01.150,01,Control,13,0.421128
C01.150,01,Control,14,9.8757
C01.150,01,Control,15,3.69431
C01.150,01,Control,16,4.86862
C01.150,01,Control,17,0
C01.150,01,Control,18,0
C01.150,01,Control,19,0.202034
C01.150,01,Control,20,0
C01.150,01,Control,21,2.36647
C01.150,01,Control,22,1.2606
C01.150,01,Control,23,3.81292
C01.150,01,Control,24,16.3763
C01.150,01,Control,25,0
C01.150,01,Control,26,4.81216
C01.150,01,Control,27,8.50129
C01.150,01,Control,28,14.1763
C01.150,01,Control,29,4.35768
C01.150,01,Control,30,14.422
C01.150,01,Control,31,3.67972
C01.150,01,Control,32,0
C01.150,01,Control,33,0.416913
C01.150,01,Control,34,0
C01.150,01,Control,35,0
C01.150,01,Control,36,0
C01.150,01,Control,37,13.4073
C01.150,01,Control,38,28.6646
C01.150,01,Control,39,43.1231
C01.150,01,Control,40,0.403148
C01.150,01,Control,41,0
C01.150,01,Control,42,0.42989
C01.150,01,Control,43,0
C01.150,01,Control,44,0
C01.150,01,Control,45,19.7564
C01.150,01,Control,46,6.18455
C01.150,01,Control,47,3.01873
C01.150,01,Control,48,2.09601
C01.150,01,Control,49,2.20413
C01.150,01,Control,50,1.22593
C01.150,01,Control,51,3.81499
C01.150,01,Control,52,0.892374
C01.150,01,Control,53,1.53126
C01.150,01,Control,54,3.89796
C01.150,01,Control,55,0.400157
C01.150,01,Control,56,2.91717
C01.150,01,Control,57,1.39877
C01.150,01,Control,58,0.218561
C01.150,01,Control,59,1.55958
C01.150,01,Control,60,0.40518
C01.151,01,Control,1,236.857
C01.151,01,Control,2,257.05
C01.151,01,Control,3,360.447
C01.151,01,Control,4,390.266
C01.151,01,Control,5,342.054
C01.151,01,Control,6,354.564
C01.151,01,Control,7,393.463
C01.151,01,Control,8,371.753
C01.151,01,Control,9,400.759
C01.151,01,Control,10,440.964
C01.151,01,Control,11,439.081
C01.151,01,Control,12,410.054
C01.151,01,Control,13,402.895
C01.151,01,Control,14,354.523
C01.151,01,Control,15,378.37
C01.151,01,Control,16,361.166
C01.151,01,Control,17,308.527
C01.151,01,Control,18,339.104
C01.151,01,Control,19,360.09
C01.151,01,Control,20,350.195
C01.151,01,Control,21,359.456
C01.151,01,Control,22,368.463
C01.151,01,Control,23,350.78
C01.151,01,Control,24,350.687
C01.151,01,Control,25,286.219
C01.151,01,Control,26,356.288
C01.151,01,Control,27,229.535
C01.151,01,Control,28,322.955
C01.151,01,Control,29,277.444
C01.151,01,Control,30,317.314
C01.151,01,Control,31,418.348
C01.151,01,Control,32,453.719
C01.151,01,Control,33,396.261
C01.151,01,Control,34,460.822
C01.151,01,Control,35,429.374
C01.151,01,Control,36,423.973
C01.151,01,Control,37,451.001
C01.151,01,Control,38,467.844
C01.151,01,Control,39,396.358
C01.151,01,Control,40,311.43
C01.151,01,Control,41,419.85
C01.151,01,Control,42,327.132
C01.151,01,Control,43,254.942
C01.151,01,Control,44,216.283
C01.151,01,Control,45,220.747
C01.151,01,Control,46,12.7487
C01.151,01,Control,47,12.5263
C01.151,01,Control,48,32.1759
C01.151,01,Control,49,19.3985
C01.151,01,Control,50,77.0931
C01.151,01,Control,51,32.9321
C01.151,01,Control,52,27.7799
C01.151,01,Control,53,0
C01.151,01,Control,54,0.205637
C01.151,01,Control,55,23.1368
C01.151,01,Control,56,50.4503
C01.151,01,Control,57,50.8571
C01.151,01,Control,58,26.1212
C01.151,01,Control,59,80.9542
C01.151,01,Control,60,75.3102
C01.152,01,Control,1,53.7654
C01.152,01,Control,2,18.0403
C01.152,01,Control,3,12.1562
C01.152,01,Control,4,9.42092
C01.152,01,Control,5,4.88885
C01.152,01,Control,6,0
C01.152,01,Control,7,6.00485
C01.152,01,Control,8,0
C01.152,01,Control,9,44.0415
C01.152,01,Control,10,4.80051
C01.152,01,Control,11,60.1041
C01.152,01,Control,12,111.082
C01.152,01,Control,13,149.422
C01.152,01,Control,14,167.644
C01.152,01,Control,15,171.71
C01.152,01,Control,16,145.576
C01.152,01,Control,17,135.168
C01.152,01,Control,18,111.427
C01.152,01,Control,19,1.6108
C01.152,01,Control,20,2.6556
C01.152,01,Control,21,39.2549
C01.152,01,Control,22,103.333
C01.152,01,Control,23,129.714
C01.152,01,Control,24,114.028
C01.152,01,Control,25,141.016
C01.152,01,Control,26,132.273
C01.152,01,Control,27,108.782
C01.152,01,Control,28,128.787
C01.152,01,Control,29,129.315
C01.152,01,Control,30,4.65846
C01.152,01,Control,31,12.6864
C01.152,01,Control,32,3.79456
C01.152,01,Control,33,0
C01.152,01,Control,34,0
C01.152,01,Control,35,0
C01.152,01,Control,36,0
C01.152,01,Control,37,0
C01.152,01,Control,38,0
C01.152,01,Control,39,0
C01.152,01,Control,40,0
C01.152,01,Control,41,0
C01.152,01,Control,42,0
C01.152,01,Control,43,0
C01.152,01,Control,44,0
C01.152,01,Control,45,0
C01.152,01,Control,46,0.4267
C01.152,01,Control,47,0
C01.152,01,Control,48,0
C01.152,01,Control,49,0
C01.152,01,Control,50,0
C01.152,01,Control,51,0
C01.152,01,Control,52,0
C01.152,01,Control,53,0
C01.152,01,Control,54,0
C01.152,01,Control,55,0
C01.152,01,Control,56,0
C01.152,01,Control,57,0
C01.152,01,Control,58,3.16066
C01.152,01,Control,59,3.27745
C01.152,01,Control,60,0.542991
C03.153,03,Control,1,0
C03.153,03,Control,2,0
C03.153,03,Control,3,0
C03.153,03,Control,4,0
C03.153,03,Control,5,0.931011
C03.153,03,Control,6,0
C03.153,03,Control,7,0
C03.153,03,Control,8,0
C03.153,03,Control,9,0
C03.153,03,Control,10,0
C03.153,03,Control,11,0
C03.153,03,Control,12,0
C03.153,03,Control,13,82.8128
C03.153,03,Control,14,0
C03.153,03,Control,15,0
C03.153,03,Control,16,0
C03.153,03,Control,17,0
C03.153,03,Control,18,0
C03.153,03,Control,19,0
C03.153,03,Control,20,0
C03.153,03,Control,21,0
C03.153,03,Control,22,0
C03.153,03,Control,23,0
C03.153,03,Control,24,0
C03.153,03,Control,25,0
C03.153,03,Control,26,4.6737
C03.153,03,Control,27,0
C03.153,03,Control,28,0
C03.153,03,Control,29,0.832922
C03.153,03,Control,30,0
C03.153,03,Control,31,0
C03.153,03,Control,32,2.55432
C03.153,03,Control,33,0.464291
C03.153,03,Control,34,0
C03.153,03,Control,35,0
C03.153,03,Control,36,0
C03.153,03,Control,37,0.474538
C03.153,03,Control,38,0.652685
C03.153,03,Control,39,0.669053
C03.153,03,Control,40,0.978051
C03.153,03,Control,41,0.472168
C03.153,03,Control,42,0
C03.153,03,Control,43,0.445485
C03.153,03,Control,44,0
C03.153,03,Control,45,0.889723
C03.153,03,Control,46,0
C03.153,03,Control,47,0
C03.153,03,Control,48,0.412665
C03.153,03,Control,49,1.46908
C03.153,03,Control,50,0
C03.153,03,Control,51,0
C03.153,03,Control,52,0
C03.153,03,Control,53,0
C03.153,03,Control,54,0
C03.153,03,Control,55,0
C03.153,03,Control,56,0.868779
C03.153,03,Control,57,0
C03.153,03,Control,58,0.47363
C03.153,03,Control,59,4.80982
C03.153,03,Control,60,0.945752
C03.154,03,Control,1,58.281
C03.154,03,Control,2,0
C03.154,03,Control,3,9.61941
C03.154,03,Control,4,5.44821
C03.154,03,Control,5,12.4838
C03.154,03,Control,6,6.47439
C03.154,03,Control,7,1.73063
C03.154,03,Control,8,0.494874
C03.154,03,Control,9,32.195
C03.154,03,Control,10,199.885
C03.154,03,Control,11,269.017
C03.154,03,Control,12,277.843
C03.154,03,Control,13,223.055
C03.154,03,Control,14,261.39
C03.154,03,Control,15,61.5153
C03.154,03,Control,16,0
C03.154,03,Control,17,9.32031
C03.154,03,Control,18,0.200865
C03.154,03,Control,19,0
C03.154,03,Control,20,0
C03.154,03,Control,21,0
C03.154,03,Control,22,0
C03.154,03,Control,23,0
C03.154,03,Control,24,0
C03.154,03,Control,25,1.89926
C03.154,03,Control,26,0
C03.154,03,Control,27,0
C03.154,03,Control,28,0.871759
C03.154,03,Control,29,0
C03.154,03,Control,30,0
C03.154,03,Control,31,0
C03.154,03,Control,32,4.34847
C03.154,03,Control,33,7.50129
C03.154,03,Control,34,5.49739
C03.154,03,Control,35,3.04403
C03.154,03,Control,36,3.20902
C03.154,03,Control,37,16.2723
C03.154,03,Control,38,0
C03.154,03,Control,39,0
C03.154,03,Control,40,4.50337
C03.154,03,Control,41,6.29272
C03.154,03,Control,42,3.04938
C03.154,03,Control,43,0.853914
C03.154,03,Control,44,2.30896
C03.154,03,Control,45,0
C03.154,03,Control,46,0
C03.154,03,Control,47,0
C03.154,03,Control,48,0
C03.154,03,Control,49,0
C03.154,03,Control,50,0
C03.154,03,Control,51,4.49839
C03.154,03,Control,52,0
C03.154,03,Control,53,0
C03.154,03,Control,54,1.61412
C03.154,03,Control,55,0.411516
C03.154,03,Control,56,11.182
C03.154,03,Control,57,22.2506
C03.154,03,Control,58,5.77249
C03.154,03,Control,59,7.30067
C03.154,03,Control,60,3.70053
C03.155,03,Control,1,340.982
C03.155,03,Control,2,230.217
C03.155,03,Control,3,232.251
C03.155,03,Control,4,213.071
C03.155,03,Control,5,218.643
C03.155,03,Control,6,262.123
C03.155,03,Control,7,254.751
C03.155,03,Control,8,226.648
C03.155,03,Control,9,228.261
C03.155,03,Control,10,245.332
C03.155,03,Control,11,198.844
C03.155,03,Control,12,183.898
C03.155,03,Control,13,216.433
C03.155,03,Control,14,191.482
C03.155,03,Control,15,199.404
C03.155,03,Control,16,194.949
C03.155,03,Control,17,216.107
C03.155,03,Control,18,173.489
C03.155,03,Control,19,158.329
C03.155,03,Control,20,167.073
C03.155,03,Control,21,141.469
C03.155,03,Control,22,132.663
C03.155,03,Control,23,106.969
C03.155,03,Control,24,24.422
C03.155,03,Control,25,0
C03.155,03,Control,26,4.25602
C03.155,03,Control,27,0
C03.155,03,Control,28,0
C03.155,03,Control,29,0.996047
C03.155,03,Control,30,7.1404
C03.155,03,Control,31,11.2214
C03.155,03,Control,32,2.67578
C03.155,03,Control,33,38.8677
C03.155,03,Control,34,12.7429
C03.155,03,Control,35,128.822
C03.155,03,Control,36,168.305
C03.155,03,Control,37,200.577
C03.155,03,Control,38,168.002
C03.155,03,Control,39,140.639
C03.155,03,Control,40,151.602
C03.155,03,Control,41,142.763
C03.155,03,Control,42,144.508
C03.155,03,Control,43,53.3635
C03.155,03,Control,44,0
C03.155,03,Control,45,11.2976
C03.155,03,Control,46,0.855879
C03.155,03,Control,47,0
C03.155,03,Control,48,1.40908
C03.155,03,Control,49,0
C03.155,03,Control,50,17.5839
C03.155,03,Control,51,1.61221
C03.155,03,Control,52,0
C03.155,03,Control,53,0
C03.155,03,Control,54,0
C03.155,03,Control,55,0
C03.155,03,Control,56,11.2313
C03.155,03,Control,57,0.201153
C03.155,03,Control,58,11.5052
C03.155,03,Control,59,0
C03.155,03,Control,60,0
C03.156,03,Control,1,53.6955
C03.156,03,Control,2,69.733
C03.156,03,Control,3,28.28
C03.156,03,Control,4,20.4756
C03.156,03,Control,5,0
C03.156,03,Control,6,0
C03.156,03,Control,7,0.43071
C03.156,03,Control,8,2.77092
C03.156,03,Control,9,7.49518
C03.156,03,Control,10,2.81056
C03.156,03,Control,11,2.38405
C03.156,03,Control,12,32.273
C03.156,03,Control,13,0
C03.156,03,Control,14,22.7996
C03.156,03,Control,15,21.491
C03.156,03,Control,16,51.4661
C03.156,03,Control,17,15.6172
C03.156,03,Control,18,117.229
C03.156,03,Control,19,175.739
C03.156,03,Control,20,0
C03.156,03,Control,21,0.202678
C03.156,03,Control,22,90.2596
C03.156,03,Control,23,21.3935
C03.156,03,Control,24,13.1982
C03.156,03,Control,25,93.0113
C03.156,03,Control,26,162.457
C03.156,03,Control,27,107.737
C03.156,03,Control,28,8.66821
C03.156,03,Control,29,1.80919
C03.156,03,Control,30,36.6618
C03.156,03,Control,31,0
C03.156,03,Control,32,10.3487
C03.156,03,Control,33,0
C03.156,03,Control,34,14.9315
C03.156,03,Control,35,3.10736
C03.156,03,Control,36,4.42633
C03.156,03,Control,37,19.2813
C03.156,03,Control,38,4.4341
C03.156,03,Control,39,13.5872
C03.156,03,Control,40,21.6147
C03.156,03,Control,41,0.983067
C03.156,03,Control,42,3.57325
C03.156,03,Control,43,11.5713
C03.156,03,Control,44,0.470169
C03.156,03,Control,45,10.368
C03.156,03,Control,46,13.9204
C03.156,03,Control,47,5.98026
C03.156,03,Control,48,1.75407
C03.156,03,Control,49,25.6039
C03.156,03,Control,50,0.204565
C03.156,03,Control,51,0
C03.156,03,Control,52,0
C03.156,03,Control,53,0
C03.156,03,Control,54,0.20253
C03.156,03,Control,55,10.0381
C03.156,03,Control,56,1.36118
C03.156,03,Control,57,0
C03.156,03,Control,58,7.16123
C03.156,03,Control,59,11.1195
C03.156,03,Control,60,41.7746
A03.157,03,ALAN,1,76.4033
A03.157,03,ALAN,2,1.64697
A03.157,03,ALAN,3,0
A03.157,03,ALAN,4,0
A03.157,03,ALAN,5,0
A03.157,03,ALAN,6,0.872784
A03.157,03,ALAN,7,2.24799
A03.157,03,ALAN,8,0
A03.157,03,ALAN,9,1.78686
A03.157,03,ALAN,10,14.0673
A03.157,03,ALAN,11,15.079
A03.157,03,ALAN,12,0.486331
A03.157,03,ALAN,13,28.7168
A03.157,03,ALAN,14,57.3429
A03.157,03,ALAN,15,0
A03.157,03,ALAN,16,3.76109
A03.157,03,ALAN,17,2.75397
A03.157,03,ALAN,18,0.411935
A03.157,03,ALAN,19,4.53317
A03.157,03,ALAN,20,24.2277
A03.157,03,ALAN,21,17.1793
A03.157,03,ALAN,22,9.64727
A03.157,03,ALAN,23,25.0077
A03.157,03,ALAN,24,5.59949
A03.157,03,ALAN,25,7.42242
A03.157,03,ALAN,26,20.5175
A03.157,03,ALAN,27,3.345
A03.157,03,ALAN,28,17.7124
A03.157,03,ALAN,29,17.1432
A03.157,03,ALAN,30,6.95463
A03.157,03,ALAN,31,14.3675
A03.157,03,ALAN,32,10.0285
A03.157,03,ALAN,33,11.3584
A03.157,03,ALAN,34,8.35995
A03.157,03,ALAN,35,4.43297
A03.157,03,ALAN,36,1.42466
A03.157,03,ALAN,37,8.79475
A03.157,03,ALAN,38,1.03672
A03.157,03,ALAN,39,6.32273
A03.157,03,ALAN,40,6.04305
A03.157,03,ALAN,41,4.7536
A03.157,03,ALAN,42,4.82377
A03.157,03,ALAN,43,38.5787
A03.157,03,ALAN,44,5.98415
A03.157,03,ALAN,45,3.40392
A03.157,03,ALAN,46,9.35052
A03.157,03,ALAN,47,2.16646
A03.157,03,ALAN,48,4.66247
A03.157,03,ALAN,49,11.3997
A03.157,03,ALAN,50,1.66296
A03.157,03,ALAN,51,0
A03.157,03,ALAN,52,1.02027
A03.157,03,ALAN,53,0.827748
A03.157,03,ALAN,54,4.58644
A03.157,03,ALAN,55,1.27145
A03.157,03,ALAN,56,3.24818
A03.157,03,ALAN,57,4.60091
A03.157,03,ALAN,58,6.41086
A03.157,03,ALAN,59,2.43139
A03.157,03,ALAN,60,4.45873
A03.158,03,ALAN,1,49.508
A03.158,03,ALAN,2,0
A03.158,03,ALAN,3,25.9275
A03.158,03,ALAN,4,0.96713
A03.158,03,ALAN,5,0.412478
A03.158,03,ALAN,6,0.609079
A03.158,03,ALAN,7,16.1973
A03.158,03,ALAN,8,240.109
A03.158,03,ALAN,9,84.8447
A03.158,03,ALAN,10,202.107
A03.158,03,ALAN,11,195.017
A03.158,03,ALAN,12,188.686
A03.158,03,ALAN,13,198.978
A03.158,03,ALAN,14,193.382
A03.158,03,ALAN,15,197.905
A03.158,03,ALAN,16,139.816
A03.158,03,ALAN,17,89.0626
A03.158,03,ALAN,18,93.6154
A03.158,03,ALAN,19,137.211
A03.158,03,ALAN,20,122.746
A03.158,03,ALAN,21,13.8378
A03.158,03,ALAN,22,0
A03.158,03,ALAN,23,0
A03.158,03,ALAN,24,0
A03.158,03,ALAN,25,0.497612
A03.158,03,ALAN,26,0
A03.158,03,ALAN,27,0
A03.158,03,ALAN,28,0
A03.158,03,ALAN,29,0
A03.158,03,ALAN,30,1.43706
A03.158,03,ALAN,31,1.35915
A03.158,03,ALAN,32,0.437435
A03.158,03,ALAN,33,0
A03.158,03,ALAN,34,0
A03.158,03,ALAN,35,0
A03.158,03,ALAN,36,0.511059
A03.158,03,ALAN,37,1.48378
A03.158,03,ALAN,38,2.19094
A03.158,03,ALAN,39,0
A03.158,03,ALAN,40,1.12366
A03.158,03,ALAN,41,0
A03.158,03,ALAN,42,0
A03.158,03,ALAN,43,1.48134
A03.158,03,ALAN,44,1.32252
A03.158,03,ALAN,45,0
A03.158,03,ALAN,46,0.450221
A03.158,03,ALAN,47,0.961304
A03.158,03,ALAN,48,0.463466
A03.158,03,ALAN,49,0.436973
A03.158,03,ALAN,50,0
A03.158,03,ALAN,51,2.09081
A03.158,03,ALAN,52,0.445556
A03.158,03,ALAN,53,1.51207
A03.158,03,ALAN,54,0.410513
A03.158,03,ALAN,55,0
A03.158,03,ALAN,56,0
A03.158,03,ALAN,57,0
A03.158,03,ALAN,58,0.895944
A03.158,03,ALAN,59,0.847293
A03.158,03,ALAN,60,0.424692
A03.159,03,ALAN,1,80.0069
A03.159,03,ALAN,2,0
A03.159,03,ALAN,3,0
A03.159,03,ALAN,4,0
A03.159,03,ALAN,5,0
A03.159,03,ALAN,6,0
A03.159,03,ALAN,7,0
A03.159,03,ALAN,8,0
A03.159,03,ALAN,9,0
A03.159,03,ALAN,10,0
A03.159,03,ALAN,11,0
A03.159,03,ALAN,12,0
A03.159,03,ALAN,13,0
A03.159,03,ALAN,14,0
A03.159,03,ALAN,15,0
A03.159,03,ALAN,16,0
A03.159,03,ALAN,17,1.98874
A03.159,03,ALAN,18,1.87886
A03.159,03,ALAN,19,0.424074
A03.159,03,ALAN,20,0
A03.159,03,ALAN,21,0
A03.159,03,ALAN,22,0
A03.159,03,ALAN,23,0
A03.159,03,ALAN,24,0
A03.159,03,ALAN,25,0
A03.159,03,ALAN,26,0
A03.159,03,ALAN,27,0.313568
A03.159,03,ALAN,28,22.801
A03.159,03,ALAN,29,0
A03.159,03,ALAN,30,0
A03.159,03,ALAN,31,0.692283
A03.159,03,ALAN,32,0
A03.159,03,ALAN,33,0
A03.159,03,ALAN,34,4.89007
A03.159,03,ALAN,35,4.07219
A03.159,03,ALAN,36,0
A03.159,03,ALAN,37,0
A03.159,03,ALAN,38,0
A03.159,03,ALAN,39,5.65227
A03.159,03,ALAN,40,0
A03.159,03,ALAN,41,0
A03.159,03,ALAN,42,0
A03.159,03,ALAN,43,0
A03.159,03,ALAN,44,0
A03.159,03,ALAN,45,0
A03.159,03,ALAN,46,0
A03.159,03,ALAN,47,0
A03.159,03,ALAN,48,0
A03.159,03,ALAN,49,0.702226
A03.159,03,ALAN,50,0
A03.159,03,ALAN,51,0
A03.159,03,ALAN,52,0
A03.159,03,ALAN,53,0.457294
A03.159,03,ALAN,54,0
A03.159,03,ALAN,55,0
A03.159,03,ALAN,56,0
A03.159,03,ALAN,57,0.270899
A03.159,03,ALAN,58,0
A03.159,03,ALAN,59,0
A03.159,03,ALAN,60,1.5601
A03.160,03,ALAN,1,52.0828
A03.160,03,ALAN,2,0.444284
A03.160,03,ALAN,3,0
A03.160,03,ALAN,4,2.41301
A03.160,03,ALAN,5,0.975001
A03.160,03,ALAN,6,19.4972
A03.160,03,ALAN,7,146.229
A03.160,03,ALAN,8,177.074
A03.160,03,ALAN,9,166.575
A03.160,03,ALAN,10,181.633
A03.160,03,ALAN,11,167.437
A03.160,03,ALAN,12,161.959
A03.160,03,ALAN,13,159.128
A03.160,03,ALAN,14,63.823
A03.160,03,ALAN,15,72.5861
A03.160,03,ALAN,16,40.6225
A03.160,03,ALAN,17,0
A03.160,03,ALAN,18,0
A03.160,03,ALAN,19,0
A03.160,03,ALAN,20,0
A03.160,03,ALAN,21,0
A03.160,03,ALAN,22,0
A03.160,03,ALAN,23,0
A03.160,03,ALAN,24,0
A03.160,03,ALAN,25,0
A03.160,03,ALAN,26,0
A03.160,03,ALAN,27,0
A03.160,03,ALAN,28,0
A03.160,03,ALAN,29,0.433282
A03.160,03,ALAN,30,0
A03.160,03,ALAN,31,0
A03.160,03,ALAN,32,0.417709
A03.160,03,ALAN,33,0
A03.160,03,ALAN,34,0.440054
A03.160,03,ALAN,35,0.658125
A03.160,03,ALAN,36,0
A03.160,03,ALAN,37,0
A03.160,03,ALAN,38,0
A03.160,03,ALAN,39,0
A03.160,03,ALAN,40,1.28012
A03.160,03,ALAN,41,1.22811
A03.160,03,ALAN,42,0
A03.160,03,ALAN,43,0
A03.160,03,ALAN,44,0
A03.160,03,ALAN,45,0
A03.160,03,ALAN,46,0.453066
A03.160,03,ALAN,47,0.624681
A03.160,03,ALAN,48,0
A03.160,03,ALAN,49,2.0801
A03.160,03,ALAN,50,0.448535
A03.160,03,ALAN,51,0.961804
A03.160,03,ALAN,52,1.47305
