Subject_ID,Replicate,Treatment,Stimulation,Index
C05.165,05,Control,19,-1
C05.165,05,Control,20,-1
C05.165,05,Control,21,-1
C05.165,05,Control,22,-1
C05.165,05,Control,23,-1
C05.165,05,Control,24,-1
C05.165,05,Control,25,-1
C05.166,05,Control,1,-0.885109172
C05.166,05,Control,2,-0.848058208
C05.166,05,Control,3,-0.5439726
C05.166,05,Control,4,-1
C05.166,05,Control,5,-0.724395255
C05.166,05,Control,6,-0.493489775
C05.166,05,Control,7,-0.634147908
C05.166,05,Control,8,-0.816490586
C05.166,05,Control,9,-0.056675134
C05.166,05,Control,10,-0.157647048
C05.166,05,Control,11,-1
C05.166,05,Control,12,-1
C05.166,05,Control,13,-1
C05.166,05,Control,14,-1
C05.166,05,Control,15,-1
C05.166,05,Control,16,-1
C05.166,05,Control,17,-1
C05.166,05,Control,18,-1
C05.166,05,Control,19,-1
C05.166,05,Control,20,-1
C05.166,05,Control,21,-1
C05.166,05,Control,22,-1
C05.166,05,Control,23,-0.927763126
C05.166,05,Control,24,-1
C05.166,05,Control,25,-1
C05.167,05,Control,1,-0.022361599
C05.167,05,Control,2,-0.031277138
C05.167,05,Control,3,-1
C05.167,05,Control,4,-1
C05.167,05,Control,5,-1
C05.167,05,Control,6,-1
C05.167,05,Control,7,-1
C05.167,05,Control,8,-1
C05.167,05,Control,9,-1
C05.167,05,Control,10,-1
C05.167,05,Control,11,-1
C05.167,05,Control,12,-1
C05.167,05,Control,13,-1
C05.167,05,Control,14,-1
C05.167,05,Control,15,-1
C05.167,05,Control,16,-1
C05.167,05,Control,17,-1
C05.167,05,Control,18,-1
C05.167,05,Control,19,-1
C05.167,05,Control,20,-1
C05.167,05,Control,21,-1
C05.167,05,Control,22,-1
C05.167,05,Control,23,-1
C05.167,05,Control,24,-1
C05.167,05,Control,25,-1
C05.168,05,Control,1,-0.138902494
C05.168,05,Control,2,-1
C05.168,05,Control,3,-1
C05.168,05,Control,4,-1
C05.168,05,Control,5,-1
C05.168,05,Control,6,-1
C05.168,05,Control,7,-1
C05.168,05,Control,8,-1
C05.168,05,Control,9,-1
C05.168,05,Control,10,-1
C05.168,05,Control,11,-1
C05.168,05,Control,12,-1
C05.168,05,Control,13,-1
C05.168,05,Control,14,-1
C05.168,05,Control,15,-1
C05.168,05,Control,16,-1
C05.168,05,Control,17,-1
C05.168,05,Control,18,-1
C05.168,05,Control,19,-1
C05.168,05,Control,20,-1
C05.168,05,Control,21,-1
C05.168,05,Control,22,-1
C05.168,05,Control,23,-1
C05.168,05,Control,24,-1
C05.168,05,Control,25,-1
C01.169,01,Control,1,-1
C01.169,01,Control,2,-1
C01.169,01,Control,3,-1
C01.169,01,Control,4,-1
C01.169,01,Control,5,-1
C01.169,01,Control,6,-1
C01.169,01,Control,7,-1
C01.169,01,Control,8,-1
C01.169,01,Control,9,-1
C01.169,01,Control,10,-1
C01.169,01,Control,11,-1
C01.169,01,Control,12,-1
C01.169,01,Control,13,-1
C01.169,01,Control,14,-1
C01.169,01,Control,15,-1
C01.169,01,Control,16,-1
C01.169,01,Control,17,-1
C01.169,01,Control,18,-1
C01.169,01,Control,19,-1
C01.169,01,Control,20,-1
C01.169,01,Control,21,-1
C01.169,01,Control,22,-1
C01.169,01,Control,23,-1
C01.169,01,Control,24,-1
C01.169,01,Control,25,-1
C01.170,01,Control,1,-1
C01.170,01,Control,2,-1
C01.170,01,Control,3,-1
C01.170,01,Control,4,-1
C01.170,01,Control,5,-1
C01.170,01,Control,6,-1
C01.170,01,Control,7,-1
C01.170,01,Control,8,-1
C01.170,01,Control,9,-1
C01.170,01,Control,10,-1
C01.170,01,Control,11,-1
C01.170,01,Control,12,-1
C01.170,01,Control,13,-1
C01.170,01,Control,14,-1
C01.170,01,Control,15,-1
C01.170,01,Control,16,-1
C01.170,01,Control,17,-1
C01.170,01,Control,18,-1
C01.170,01,Control,19,-1
C01.170,01,Control,20,-1
C01.170,01,Control,21,-1
C01.170,01,Control,22,-1
C01.170,01,Control,23,-1
C01.170,01,Control,24,-1
C01.170,01,Control,25,-1
C01.171,01,Control,1,-0.789496606
C01.171,01,Control,2,-0.88316627
C01.171,01,Control,3,-0.794956744
C01.171,01,Control,4,-0.960458231
C01.171,01,Control,5,-1
C01.171,01,Control,6,-0.956580974
C01.171,01,Control,7,-0.980777248
C01.171,01,Control,8,-0.952910718
C01.171,01,Control,9,-0.927117498
C01.171,01,Control,10,-1
C01.171,01,Control,11,-0.732330387
C01.171,01,Control,12,-0.875006567
C01.171,01,Control,13,-0.634311424
C01.171,01,Control,14,-0.901975953
C01.171,01,Control,15,-0.897204687
C01.171,01,Control,16,-0.885246443
C01.171,01,Control,17,-0.91676425
C01.171,01,Control,18,-0.971052797
C01.171,01,Control,19,-0.95353782
C01.171,01,Control,20,-0.949254696
C01.171,01,Control,21,-0.960166838
C01.171,01,Control,22,-0.864546387
C01.171,01,Control,23,-1
C01.171,01,Control,24,-0.766879062
C01.171,01,Control,25,-0.928171989
C01.172,01,Control,1,-1
C01.172,01,Control,2,-0.567090579
C01.172,01,Control,3,-0.901375246
C01.172,01,Control,4,-0.839820766
C01.172,01,Control,5,-0.875083434
C01.172,01,Control,6,-1
C01.172,01,Control,7,-0.80259996
C01.172,01,Control,8,-1
C01.172,01,Control,9,-1
C01.172,01,Control,10,-0.739596342
C01.172,01,Control,11,-1
C01.172,01,Control,12,-1
C01.172,01,Control,13,-1
C01.172,01,Control,14,-1
C01.172,01,Control,15,-1
C01.172,01,Control,16,-1
C01.172,01,Control,17,-1
C01.172,01,Control,18,-1
C01.172,01,Control,19,-1
C01.172,01,Control,20,-1
C01.172,01,Control,21,-1
C01.172,01,Control,22,-1
C01.172,01,Control,23,-1
C01.172,01,Control,24,-1
C01.172,01,Control,25,-1
A02.173,02,ALAN,1,-1
A02.173,02,ALAN,2,-1
A02.173,02,ALAN,3,-0.71415265
A02.173,02,ALAN,4,-1
A02.173,02,ALAN,5,-1
A02.173,02,ALAN,6,-0.691409396
A02.173,02,ALAN,7,-1
A02.173,02,ALAN,8,-1
A02.173,02,ALAN,9,-1
A02.173,02,ALAN,10,-0.280210448
A02.173,02,ALAN,11,-1
A02.173,02,ALAN,12,-1
A02.173,02,ALAN,13,-1
A02.173,02,ALAN,14,-1
A02.173,02,ALAN,15,-1
A02.173,02,ALAN,16,-1
A02.173,02,ALAN,17,-1
A02.173,02,ALAN,18,-1
A02.173,02,ALAN,19,-1
A02.173,02,ALAN,20,-1
A02.173,02,ALAN,21,-1
A02.173,02,ALAN,22,-1
A02.173,02,ALAN,23,-1
A02.173,02,ALAN,24,-1
A02.173,02,ALAN,25,-1
A02.174,02,ALAN,1,-0.395121389
A02.174,02,ALAN,2,-0.391385111
A02.174,02,ALAN,3,-0.795014412
A02.174,02,ALAN,4,-0.818151005
A02.174,02,ALAN,5,-0.701628631
A02.174,02,ALAN,6,-1
A02.174,02,ALAN,7,-0.12038708
A02.174,02,ALAN,8,-0.94563569
A02.174,02,ALAN,9,-1
A02.174,02,ALAN,10,-0.864281203
A02.174,02,ALAN,11,-0.883474977
A02.174,02,ALAN,12,-0.940227222
A02.174,02,ALAN,13,-0.941680425
A02.174,02,ALAN,14,-0.8939825
A02.174,02,ALAN,15,-0.507707564
A02.174,02,ALAN,16,-0.970549069
A02.174,02,ALAN,17,-0.930508131
A02.174,02,ALAN,18,-0.921577737
A02.174,02,ALAN,19,-1
A02.174,02,ALAN,20,-0.935638563
A02.174,02,ALAN,21,-0.91171751
A02.174,02,ALAN,22,-1
A02.174,02,ALAN,23,-1
A02.174,02,ALAN,24,-0.841777473
A02.174,02,ALAN,25,-0.900034556
A02.175,02,ALAN,1,-1
A02.175,02,ALAN,2,-1
A02.175,02,ALAN,3,-1
A02.175,02,ALAN,4,-1
A02.175,02,ALAN,5,-1
A02.175,02,ALAN,6,-1
A02.175,02,ALAN,7,-1
A02.175,02,ALAN,8,-1
A02.175,02,ALAN,9,-1
A02.175,02,ALAN,10,-1
A02.175,02,ALAN,11,-0.742035675
A02.175,02,ALAN,12,-1
A02.175,02,ALAN,13,-1
A02.175,02,ALAN,14,-1
A02.175,02,ALAN,15,-1
A02.175,02,ALAN,16,-1
A02.175,02,ALAN,17,-1
A02.175,02,ALAN,18,-1
A02.175,02,ALAN,19,-1
A02.175,02,ALAN,20,-1
A02.175,02,ALAN,21,-1
A02.175,02,ALAN,22,-1
A02.175,02,ALAN,23,-1
A02.175,02,ALAN,24,-1
A02.175,02,ALAN,25,-1
A02.176,02,ALAN,1,-0.643758134
A02.176,02,ALAN,2,-0.349487225
A02.176,02,ALAN,3,-0.946799068
A02.176,02,ALAN,4,0.682629735
A02.176,02,ALAN,5,-0.821406414
A02.176,02,ALAN,6,-0.345695231
A02.176,02,ALAN,7,-0.442139076
A02.176,02,ALAN,8,-0.882472429
A02.176,02,ALAN,9,-0.939728346
A02.176,02,ALAN,10,-0.943333431
A02.176,02,ALAN,11,-0.891418842
A02.176,02,ALAN,12,-0.946305131
A02.176,02,ALAN,13,-0.920593459
A02.176,02,ALAN,14,-0.600884146
A02.176,02,ALAN,15,-0.949329429
A02.176,02,ALAN,16,-0.24167474
A02.176,02,ALAN,17,-0.617104091
A02.176,02,ALAN,18,-0.576639854
A02.176,02,ALAN,19,-0.807997925
A02.176,02,ALAN,20,-1
A02.176,02,ALAN,21,-0.852022233
A02.176,02,ALAN,22,-0.832892484
A02.176,02,ALAN,23,-0.556158197
A02.176,02,ALAN,24,-1
A02.176,02,ALAN,25,-0.729616201
A03.178,03,ALAN,1,-0.692685551
A03.178,03,ALAN,2,-0.668121293
A03.178,03,ALAN,3,-0.891693134
A03.178,03,ALAN,4,-0.982484571
A03.178,03,ALAN,5,-0.937295943
A03.178,03,ALAN,6,-1
A03.178,03,ALAN,7,-1
A03.178,03,ALAN,8,-0.883888932
A03.178,03,ALAN,9,-0.959735757
A03.178,03,ALAN,10,-0.878018781
A03.178,03,ALAN,11,-0.885992546
A03.178,03,ALAN,12,-0.817928061
A03.178,03,ALAN,13,-0.885876348
A03.178,03,ALAN,14,-0.964092924
A03.178,03,ALAN,15,-0.96200902
A03.178,03,ALAN,16,-1
A03.178,03,ALAN,17,-1
A03.178,03,ALAN,18,-1
A03.178,03,ALAN,19,-0.920154156
A03.178,03,ALAN,20,-0.959612759
A03.178,03,ALAN,21,-0.945282189
A03.178,03,ALAN,22,-0.964552724
A03.178,03,ALAN,23,-1
A03.178,03,ALAN,24,-0.963670996
A03.178,03,ALAN,25,-1
A03.179,03,ALAN,1,-0.17621541
A03.179,03,ALAN,2,-0.324569605
A03.179,03,ALAN,3,-0.763643723
A03.179,03,ALAN,4,-1
A03.179,03,ALAN,5,-0.673685918
A03.179,03,ALAN,6,-0.967559667
A03.179,03,ALAN,7,-1
A03.179,03,ALAN,8,-1
A03.179,03,ALAN,9,-1
A03.179,03,ALAN,10,-0.904329167
A03.179,03,ALAN,11,-1
A03.179,03,ALAN,12,-1
A03.179,03,ALAN,13,-0.970680374
A03.179,03,ALAN,14,-0.934814731
A03.179,03,ALAN,15,-1
A03.179,03,ALAN,16,-1
A03.179,03,ALAN,17,-0.972562229
A03.179,03,ALAN,18,-0.97165987
A03.179,03,ALAN,19,-0.97177258
A03.179,03,ALAN,20,-1
A03.179,03,ALAN,21,-1
A03.179,03,ALAN,22,-1
A03.179,03,ALAN,23,-1
A03.179,03,ALAN,24,-1
A03.179,03,ALAN,25,-1
